 X,Y,Hinc_z
    0.45826E+00,    0.40317E-01,    0.83850E+00
    0.42019E+00,    0.19367E+00,    0.86362E+00
    0.49813E+00,   -0.43152E-01,    0.81014E+00
    0.41816E+00,    0.21442E+00,    0.86490E+00
    0.49345E+00,   -0.35154E-01,    0.81358E+00
    0.46472E+00,    0.23095E-01,    0.83405E+00
    0.41623E+00,    0.26689E+00,    0.86612E+00
    0.41632E+00,    0.27691E+00,    0.86606E+00
    0.42091E+00,    0.18005E+00,    0.86316E+00
    0.45870E+00,    0.35325E-01,    0.83820E+00
    0.41444E+00,    0.25899E+00,    0.86724E+00
    0.41762E+00,    0.19747E+00,    0.86524E+00
    0.47279E+00,    0.28214E-03,    0.82841E+00
    0.41547E+00,    0.22000E+00,    0.86660E+00
    0.46434E+00,    0.18520E-01,    0.83432E+00
    0.41880E+00,    0.18460E+00,    0.86450E+00
    0.41409E+00,    0.27186E+00,    0.86746E+00
    0.45907E+00,    0.30328E-01,    0.83795E+00
    0.49767E+00,   -0.48227E-01,    0.81048E+00
    0.41352E+00,    0.28107E+00,    0.86782E+00
    0.49227E+00,   -0.40117E-01,    0.81444E+00
    0.41560E+00,    0.20271E+00,    0.86652E+00
    0.46513E+00,    0.12961E-01,    0.83376E+00
    0.41663E+00,    0.18911E+00,    0.86586E+00
    0.45939E+00,    0.25327E-01,    0.83773E+00
    0.48602E+00,   -0.32136E-01,    0.81897E+00
    0.41113E+00,    0.25000E+00,    0.86930E+00
    0.41322E+00,    0.20719E+00,    0.86800E+00
    0.41442E+00,    0.19361E+00,    0.86726E+00
    0.49263E+00,   -0.45206E-01,    0.81418E+00
    0.46525E+00,    0.78905E-02,    0.83368E+00
    0.45965E+00,    0.20322E-01,    0.83755E+00
    0.49715E+00,   -0.53297E-01,    0.81086E+00
    0.41060E+00,    0.27609E+00,    0.86964E+00
    0.41068E+00,    0.28520E+00,    0.86959E+00
    0.47267E+00,   -0.10034E-01,    0.82849E+00
    0.41215E+00,    0.19808E+00,    0.86867E+00
    0.41021E+00,    0.22000E+00,    0.86988E+00
    0.45986E+00,    0.15315E-01,    0.83741E+00
    0.46531E+00,    0.28192E-02,    0.83364E+00
    0.49277E+00,   -0.49790E-01,    0.81407E+00
    0.40842E+00,    0.26580E+00,    0.87098E+00
    0.40821E+00,    0.25620E+00,    0.87111E+00
    0.40920E+00,    0.21470E+00,    0.87050E+00
    0.40781E+00,    0.28019E+00,    0.87136E+00
    0.49658E+00,   -0.58362E-01,    0.81128E+00
    0.40982E+00,    0.20252E+00,    0.87012E+00
    0.40780E+00,    0.28931E+00,    0.87137E+00
    0.46000E+00,    0.10306E-01,    0.83731E+00
    0.46531E+00,   -0.22524E-02,    0.83364E+00
    0.40745E+00,    0.20693E+00,    0.87158E+00
    0.40503E+00,    0.25000E+00,    0.87307E+00
    0.40544E+00,    0.28492E+00,    0.87282E+00
    0.46009E+00,    0.52954E-02,    0.83725E+00
    0.49161E+00,   -0.55239E-01,    0.81492E+00
    0.49596E+00,   -0.63421E-01,    0.81174E+00
    0.40488E+00,    0.29338E+00,    0.87316E+00
    0.40506E+00,    0.22000E+00,    0.87305E+00
    0.46464E+00,   -0.78288E-02,    0.83411E+00
    0.40503E+00,    0.21132E+00,    0.87308E+00
    0.48481E+00,   -0.46981E-01,    0.81985E+00
    0.40301E+00,    0.27393E+00,    0.87431E+00
    0.46012E+00,    0.28429E-03,    0.83723E+00
    0.47204E+00,   -0.25496E-01,    0.82894E+00
    0.40204E+00,    0.25622E+00,    0.87490E+00
    0.46513E+00,   -0.12394E-01,    0.83377E+00
    0.49154E+00,   -0.60810E-01,    0.81498E+00
    0.40211E+00,    0.28831E+00,    0.87486E+00
    0.40255E+00,    0.21567E+00,    0.87459E+00
    0.49529E+00,   -0.68473E-01,    0.81223E+00
    0.40192E+00,    0.29742E+00,    0.87497E+00
    0.46009E+00,   -0.47268E-02,    0.83725E+00
    0.46557E+00,   -0.17573E-01,    0.83346E+00
    0.39904E+00,    0.25000E+00,    0.87672E+00
    0.39979E+00,    0.29323E+00,    0.87627E+00
    0.40002E+00,    0.22000E+00,    0.87612E+00
    0.39864E+00,    0.26468E+00,    0.87696E+00
    0.49038E+00,   -0.65249E-01,    0.81582E+00
    0.39880E+00,    0.28161E+00,    0.87686E+00
    0.46000E+00,   -0.97373E-02,    0.83731E+00
    0.49457E+00,   -0.73518E-01,    0.81276E+00
    0.39892E+00,    0.30144E+00,    0.87679E+00
    0.41709E+00,    0.10506E+00,    0.86558E+00
    0.41583E+00,    0.10992E+00,    0.86637E+00
    0.41829E+00,    0.10018E+00,    0.86482E+00
    0.41452E+00,    0.11476E+00,    0.86719E+00
    0.41943E+00,    0.95293E-01,    0.86410E+00
    0.41316E+00,    0.11959E+00,    0.86804E+00
    0.42051E+00,    0.90391E-01,    0.86342E+00
    0.41173E+00,    0.12441E+00,    0.86893E+00
    0.42154E+00,    0.85477E-01,    0.86276E+00
    0.41025E+00,    0.12921E+00,    0.86985E+00
    0.46409E+00,   -0.23012E-01,    0.83449E+00
    0.42251E+00,    0.80551E-01,    0.86215E+00
    0.45985E+00,   -0.14746E-01,    0.83741E+00
    0.39610E+00,    0.25610E+00,    0.87849E+00
    0.47194E+00,   -0.38416E-01,    0.82901E+00
    0.39700E+00,    0.29626E+00,    0.87795E+00
    0.40872E+00,    0.13398E+00,    0.87080E+00
    0.42342E+00,    0.75614E-01,    0.86157E+00
    0.49019E+00,   -0.70818E-01,    0.81595E+00
    0.40712E+00,    0.13875E+00,    0.87179E+00
    0.42427E+00,    0.70667E-01,    0.86102E+00
    0.40548E+00,    0.14349E+00,    0.87280E+00
    0.49379E+00,   -0.78555E-01,    0.81333E+00
    0.39588E+00,    0.30542E+00,    0.87863E+00
    0.42507E+00,    0.65710E-01,    0.86051E+00
    0.48315E+00,   -0.61782E-01,    0.82104E+00
    0.46373E+00,   -0.27135E-01,    0.83474E+00
    0.40377E+00,    0.14821E+00,    0.87384E+00
    0.45965E+00,   -0.19753E-01,    0.83755E+00
    0.42581E+00,    0.60744E-01,    0.86004E+00
    0.41359E+00,    0.10132E+00,    0.86778E+00
    0.39316E+00,    0.25000E+00,    0.88025E+00
    0.39311E+00,    0.27300E+00,    0.88028E+00
    0.40202E+00,    0.15291E+00,    0.87491E+00
    0.40713E+00,    0.12517E+00,    0.87178E+00
    0.42649E+00,    0.55770E-01,    0.85960E+00
    0.40785E+00,    0.12115E+00,    0.87134E+00
    0.39303E+00,    0.29077E+00,    0.88033E+00
    0.41015E+00,    0.11098E+00,    0.86992E+00
    0.41378E+00,    0.96552E-01,    0.86765E+00
    0.41129E+00,    0.10583E+00,    0.86921E+00
    0.40882E+00,    0.11576E+00,    0.87074E+00
    0.48895E+00,   -0.75231E-01,    0.81686E+00
    0.39326E+00,    0.30027E+00,    0.88019E+00
    0.40020E+00,    0.15760E+00,    0.87601E+00
    0.46406E+00,   -0.32651E-01,    0.83450E+00
    0.41891E+00,    0.76920E-01,    0.86443E+00
    0.41592E+00,    0.86868E-01,    0.86631E+00
    0.42711E+00,    0.50789E-01,    0.85920E+00
    0.45938E+00,   -0.24758E-01,    0.83773E+00
    0.41691E+00,    0.82007E-01,    0.86569E+00
    0.40373E+00,    0.13468E+00,    0.87387E+00
    0.40452E+00,    0.13000E+00,    0.87339E+00
    0.49296E+00,   -0.83584E-01,    0.81393E+00
    0.39279E+00,    0.30937E+00,    0.88047E+00
    0.41919E+00,    0.72831E-01,    0.86425E+00
    0.39834E+00,    0.16226E+00,    0.87714E+00
    0.42767E+00,    0.45800E-01,    0.85884E+00
    0.39007E+00,    0.25500E+00,    0.88209E+00
    0.40137E+00,    0.13941E+00,    0.87530E+00
    0.39642E+00,    0.16689E+00,    0.87830E+00
    0.41952E+00,    0.67362E-01,    0.86404E+00
    0.42094E+00,    0.62837E-01,    0.86314E+00
    0.41231E+00,    0.90802E-01,    0.86857E+00
    0.38905E+00,    0.26288E+00,    0.88269E+00
    0.46365E+00,   -0.37705E-01,    0.83479E+00
    0.39972E+00,    0.14408E+00,    0.87631E+00
    0.42818E+00,    0.40806E-01,    0.85851E+00
    0.39858E+00,    0.14924E+00,    0.87700E+00
    0.39023E+00,    0.30420E+00,    0.88200E+00
    0.48815E+00,   -0.80211E-01,    0.81743E+00
    0.45906E+00,   -0.29759E-01,    0.83795E+00
    0.39444E+00,    0.17151E+00,    0.87949E+00
    0.46979E+00,   -0.51186E-01,    0.83052E+00
    0.48179E+00,   -0.71618E-01,    0.82202E+00
    0.42098E+00,    0.57551E-01,    0.86312E+00
    0.42862E+00,    0.35805E-01,    0.85822E+00
    0.42232E+00,    0.52968E-01,    0.86227E+00
    0.38967E+00,    0.31330E+00,    0.88232E+00
    0.49209E+00,   -0.88605E-01,    0.81457E+00
    0.38740E+00,    0.25000E+00,    0.88367E+00
    0.38756E+00,    0.28083E+00,    0.88357E+00
    0.39625E+00,    0.15337E+00,    0.87840E+00
    0.39241E+00,    0.17610E+00,    0.88070E+00
    0.39492E+00,    0.15861E+00,    0.87920E+00
    0.40750E+00,    0.98595E-01,    0.87155E+00
    0.46318E+00,   -0.42755E-01,    0.83512E+00
    0.42901E+00,    0.30800E-01,    0.85797E+00
    0.45869E+00,   -0.34756E-01,    0.83821E+00
    0.40131E+00,    0.12108E+00,    0.87535E+00
    0.39327E+00,    0.16235E+00,    0.88018E+00
    0.38754E+00,    0.30875E+00,    0.88358E+00
    0.42221E+00,    0.47709E-01,    0.86234E+00
    0.40358E+00,    0.10914E+00,    0.87396E+00
    0.39033E+00,    0.18067E+00,    0.88194E+00
    0.48780E+00,   -0.85772E-01,    0.81769E+00
    0.41011E+00,    0.82694E-01,    0.86994E+00
    0.38484E+00,    0.27164E+00,    0.88517E+00
    0.38582E+00,    0.29766E+00,    0.88460E+00
    0.42934E+00,    0.25791E-01,    0.85776E+00
    0.41256E+00,    0.73599E-01,    0.86842E+00
    0.38457E+00,    0.25588E+00,    0.88533E+00
    0.42274E+00,    0.42778E-01,    0.86200E+00
    0.42427E+00,    0.37509E-01,    0.86102E+00
    0.38651E+00,    0.31719E+00,    0.88419E+00
    0.49116E+00,   -0.93616E-01,    0.81525E+00
    0.39064E+00,    0.16715E+00,    0.88175E+00
    0.38820E+00,    0.18521E+00,    0.88320E+00
    0.39694E+00,    0.13124E+00,    0.87799E+00
    0.45825E+00,   -0.39748E-01,    0.83851E+00
    0.42961E+00,    0.20778E-01,    0.85758E+00
    0.42415E+00,    0.33429E-01,    0.86110E+00
    0.46200E+00,   -0.48245E-01,    0.83593E+00
    0.38866E+00,    0.17170E+00,    0.88292E+00
    0.38601E+00,    0.18973E+00,    0.88448E+00
    0.41333E+00,    0.62820E-01,    0.86794E+00
    0.39348E+00,    0.13924E+00,    0.88006E+00
    0.38405E+00,    0.31196E+00,    0.88563E+00
    0.48642E+00,   -0.90146E-01,    0.81869E+00
    0.38174E+00,    0.25000E+00,    0.88698E+00
    0.42983E+00,    0.15762E-01,    0.85745E+00
    0.38185E+00,    0.28854E+00,    0.88691E+00
    0.39114E+00,    0.14764E+00,    0.88146E+00
    0.38608E+00,    0.17620E+00,    0.88444E+00
    0.45775E+00,   -0.44734E-01,    0.83885E+00
    0.42397E+00,    0.27952E-01,    0.86121E+00
    0.38331E+00,    0.32105E+00,    0.88606E+00
    0.41480E+00,    0.53020E-01,    0.86702E+00
    0.38377E+00,    0.19422E+00,    0.88580E+00
    0.46206E+00,   -0.52836E-01,    0.83589E+00
    0.49018E+00,   -0.98617E-01,    0.81596E+00
    0.38496E+00,    0.18127E+00,    0.88510E+00
    0.38818E+00,    0.15856E+00,    0.88321E+00
    0.42499E+00,    0.23184E-01,    0.86056E+00
    0.42998E+00,    0.10744E-01,    0.85735E+00
    0.38097E+00,    0.30494E+00,    0.88742E+00
    0.37944E+00,    0.27955E+00,    0.88831E+00
    0.38147E+00,    0.31672E+00,    0.88713E+00
    0.38147E+00,    0.19869E+00,    0.88713E+00
    0.46773E+00,   -0.66522E-01,    0.83196E+00
    0.37840E+00,    0.25507E+00,    0.88891E+00
    0.38241E+00,    0.18520E+00,    0.88659E+00
    0.47937E+00,   -0.86315E-01,    0.82374E+00
    0.41502E+00,    0.44445E-01,    0.86688E+00
    0.46202E+00,   -0.58033E-01,    0.83592E+00
    0.43008E+00,    0.57249E-02,    0.85728E+00
    0.40153E+00,    0.86348E-01,    0.87521E+00
    0.45720E+00,   -0.49715E-01,    0.83923E+00
    0.42451E+00,    0.18048E-01,    0.86087E+00
    0.39753E+00,    0.99104E-01,    0.87763E+00
    0.41764E+00,    0.34730E-01,    0.86523E+00
    0.38066E+00,    0.19031E+00,    0.88760E+00
    0.38008E+00,    0.32487E+00,    0.88794E+00
    0.37913E+00,    0.20313E+00,    0.88849E+00
    0.48915E+00,   -0.10361E+00,    0.81671E+00
    0.38278E+00,    0.16896E+00,    0.88637E+00
    0.48281E+00,   -0.94765E-01,    0.82129E+00
    0.37619E+00,    0.25000E+00,    0.89018E+00
    0.37605E+00,    0.26384E+00,    0.89026E+00
    0.39348E+00,    0.11110E+00,    0.88006E+00
    0.37847E+00,    0.31959E+00,    0.88887E+00
    0.43012E+00,    0.70476E-03,    0.85726E+00
    0.42469E+00,    0.13092E-01,    0.86075E+00
    0.37871E+00,    0.19390E+00,    0.88873E+00
    0.38983E+00,    0.12277E+00,    0.88223E+00
    0.37599E+00,    0.29614E+00,    0.89029E+00
    0.40147E+00,    0.76540E-01,    0.87525E+00
    0.48448E+00,   -0.10004E+00,    0.82009E+00
    0.45659E+00,   -0.54689E-01,    0.83965E+00
    0.37673E+00,    0.20754E+00,    0.88987E+00
    0.38685E+00,    0.13184E+00,    0.88399E+00
    0.42482E+00,    0.81347E-02,    0.86067E+00
    0.40315E+00,    0.67148E-01,    0.87422E+00
    0.43009E+00,   -0.43154E-02,    0.85727E+00
    0.37346E+00,    0.25565E+00,    0.89173E+00
    0.46004E+00,   -0.63312E-01,    0.83728E+00
    0.41800E+00,    0.23726E-01,    0.86501E+00
    0.37680E+00,    0.32867E+00,    0.88983E+00
    0.48807E+00,   -0.10859E+00,    0.81750E+00
    0.37569E+00,    0.19847E+00,    0.89046E+00
    0.37499E+00,    0.31382E+00,    0.89086E+00
    0.37778E+00,    0.17907E+00,    0.88926E+00
    0.38367E+00,    0.14083E+00,    0.88585E+00
    0.37428E+00,    0.21192E+00,    0.89127E+00
    0.42562E+00,    0.29702E-02,    0.86016E+00
    0.40461E+00,    0.57720E-01,    0.87333E+00
    0.37259E+00,    0.28676E+00,    0.89223E+00
    0.46605E+00,   -0.76703E-01,    0.83312E+00
    0.45592E+00,   -0.59655E-01,    0.84010E+00
    0.37395E+00,    0.20328E+00,    0.89146E+00
    0.43001E+00,   -0.93351E-02,    0.85732E+00
    0.37450E+00,    0.32337E+00,    0.89114E+00
    0.48343E+00,   -0.10498E+00,    0.82084E+00
    0.45995E+00,   -0.67902E-01,    0.83735E+00
    0.38028E+00,    0.14975E+00,    0.88782E+00
    0.37074E+00,    0.25000E+00,    0.89328E+00
    0.40584E+00,    0.48260E-01,    0.87257E+00
    0.37179E+00,    0.21628E+00,    0.89269E+00
    0.39264E+00,    0.90833E-01,    0.88056E+00
    0.37374E+00,    0.19000E+00,    0.89158E+00
    0.42489E+00,   -0.17835E-02,    0.86062E+00
    0.37349E+00,    0.33243E+00,    0.89172E+00
    0.41820E+00,    0.12880E-01,    0.86488E+00
    0.36949E+00,    0.27574E+00,    0.89399E+00
    0.42988E+00,   -0.14353E-01,    0.85741E+00
    0.48693E+00,   -0.11356E+00,    0.81832E+00
    0.37096E+00,    0.20719E+00,    0.89316E+00
    0.45520E+00,   -0.64614E-01,    0.84060E+00
    0.37617E+00,    0.16064E+00,    0.89019E+00
    0.36998E+00,    0.30362E+00,    0.89371E+00
    0.42561E+00,   -0.69934E-02,    0.86016E+00
    0.39337E+00,    0.80907E-01,    0.88013E+00
    0.40686E+00,    0.38774E-01,    0.87195E+00
    0.36924E+00,    0.22060E+00,    0.89413E+00
    0.37124E+00,    0.32710E+00,    0.89300E+00
    0.47651E+00,   -0.10093E+00,    0.82578E+00
    0.36753E+00,    0.25488E+00,    0.89509E+00
    0.47155E+00,   -0.93686E-01,    0.82928E+00
    0.48234E+00,   -0.10990E+00,    0.82162E+00
    0.36899E+00,    0.21210E+00,    0.89427E+00
    0.38336E+00,    0.11518E+00,    0.88603E+00
    0.45845E+00,   -0.73315E-01,    0.83838E+00
    0.42968E+00,   -0.19370E-01,    0.85754E+00
    0.38647E+00,    0.98611E-01,    0.88422E+00
    0.39394E+00,    0.70988E-01,    0.87978E+00
    0.38011E+00,    0.12461E+00,    0.88792E+00
    0.36664E+00,    0.22490E+00,    0.89559E+00
    0.37014E+00,    0.33615E+00,    0.89362E+00
    0.42473E+00,   -0.11701E-01,    0.86072E+00
    0.40765E+00,    0.29267E-01,    0.87146E+00
    0.45441E+00,   -0.69563E-01,    0.84113E+00
    0.36624E+00,    0.29445E+00,    0.89581E+00
    0.36540E+00,    0.25000E+00,    0.89628E+00
    0.36527E+00,    0.26331E+00,    0.89635E+00
    0.48575E+00,   -0.11852E+00,    0.81917E+00
    0.41819E+00,    0.20699E-02,    0.86489E+00
    0.37715E+00,    0.13413E+00,    0.88963E+00
    0.37090E+00,    0.17167E+00,    0.89319E+00
    0.46415E+00,   -0.86841E-01,    0.83445E+00
    0.36602E+00,    0.21579E+00,    0.89593E+00
    0.42942E+00,   -0.24384E-01,    0.85771E+00
    0.36723E+00,    0.20006E+00,    0.89525E+00
    0.45824E+00,   -0.77901E-01,    0.83852E+00
    0.36723E+00,    0.32031E+00,    0.89526E+00
    0.39532E+00,    0.61111E-01,    0.87896E+00
    0.36828E+00,    0.33149E+00,    0.89466E+00
    0.37420E+00,    0.14352E+00,    0.89131E+00
    0.42512E+00,   -0.17166E-01,    0.86048E+00
    0.48164E+00,   -0.11543E+00,    0.82212E+00
    0.40901E+00,    0.20023E-01,    0.87062E+00
    0.36399E+00,    0.22916E+00,    0.89706E+00
    0.36367E+00,    0.28509E+00,    0.89724E+00
    0.39699E+00,    0.51281E-01,    0.87796E+00
    0.36397E+00,    0.22064E+00,    0.89707E+00
    0.36278E+00,    0.25544E+00,    0.89773E+00
    0.37104E+00,    0.15268E+00,    0.89311E+00
    0.42537E+00,   -0.21282E-01,    0.86032E+00
    0.45357E+00,   -0.74504E-01,    0.84170E+00
    0.42911E+00,   -0.29394E-01,    0.85791E+00
    0.36679E+00,    0.18029E+00,    0.89550E+00
    0.36675E+00,    0.33985E+00,    0.89552E+00
    0.36382E+00,    0.31097E+00,    0.89716E+00
    0.41834E+00,   -0.78322E-02,    0.86479E+00
    0.48452E+00,   -0.12346E+00,    0.82006E+00
    0.39795E+00,    0.43248E-01,    0.87738E+00
    0.45731E+00,   -0.82886E-01,    0.83916E+00
    0.38436E+00,    0.85210E-01,    0.88545E+00
    0.36129E+00,    0.23339E+00,    0.89856E+00
    0.36461E+00,    0.33448E+00,    0.89672E+00
    0.46956E+00,   -0.10351E+00,    0.83067E+00
    0.36017E+00,    0.25000E+00,    0.89918E+00
    0.36191E+00,    0.20930E+00,    0.89822E+00
    0.36088E+00,    0.22428E+00,    0.89878E+00
    0.48000E+00,   -0.11971E+00,    0.82330E+00
    0.35990E+00,    0.27588E+00,    0.89932E+00
    0.42874E+00,   -0.34400E-01,    0.85815E+00
    0.45267E+00,   -0.79434E-01,    0.84231E+00
    0.38519E+00,    0.75261E-01,    0.88496E+00
    0.42406E+00,   -0.26563E-01,    0.86115E+00
    0.36009E+00,    0.30231E+00,    0.89922E+00
    0.39863E+00,    0.33299E-01,    0.87697E+00
    0.36195E+00,    0.32729E+00,    0.89819E+00
    0.36546E+00,    0.16332E+00,    0.89625E+00
    0.37382E+00,    0.11744E+00,    0.89153E+00
    0.35854E+00,    0.23759E+00,    0.90007E+00
    0.36332E+00,    0.34351E+00,    0.89743E+00
    0.40867E+00,    0.54399E-02,    0.87083E+00
    0.35846E+00,    0.22919E+00,    0.90011E+00
    0.38679E+00,    0.65651E-01,    0.88402E+00
    0.45583E+00,   -0.87232E-01,    0.84017E+00
    0.48323E+00,   -0.12839E+00,    0.82098E+00
    0.36064E+00,    0.19273E+00,    0.89892E+00
    0.35708E+00,    0.25469E+00,    0.90087E+00
    0.42452E+00,   -0.31378E-01,    0.86086E+00
    0.41856E+00,   -0.18929E-01,    0.86465E+00
    0.36174E+00,    0.33908E+00,    0.89831E+00
    0.37500E+00,    0.10649E+00,    0.89086E+00
    0.42831E+00,   -0.39402E-01,    0.85843E+00
    0.37036E+00,    0.12680E+00,    0.89349E+00
    0.35762E+00,    0.29269E+00,    0.90057E+00
    0.47320E+00,   -0.11545E+00,    0.82812E+00
    0.46104E+00,   -0.97757E-01,    0.83660E+00
    0.38836E+00,    0.56120E-01,    0.88310E+00
    0.35663E+00,    0.23289E+00,    0.90111E+00
    0.39961E+00,    0.23376E-01,    0.87638E+00
    0.36741E+00,    0.13623E+00,    0.89515E+00
    0.35709E+00,    0.21761E+00,    0.90087E+00
    0.45172E+00,   -0.84353E-01,    0.84296E+00
    0.47798E+00,   -0.12439E+00,    0.82474E+00
    0.35574E+00,    0.24176E+00,    0.90160E+00
    0.36103E+00,    0.17225E+00,    0.89870E+00
    0.35751E+00,    0.31821E+00,    0.90063E+00
    0.35503E+00,    0.25000E+00,    0.90198E+00
    0.35490E+00,    0.26279E+00,    0.90205E+00
    0.36444E+00,    0.14528E+00,    0.89681E+00
    0.42782E+00,   -0.44399E-01,    0.85874E+00
    0.35986E+00,    0.34713E+00,    0.89934E+00
    0.45526E+00,   -0.92819E-01,    0.84056E+00
    0.40137E+00,    0.13597E-01,    0.87531E+00
    0.40868E+00,   -0.41006E-02,    0.87082E+00
    0.42333E+00,   -0.36454E-01,    0.86162E+00
    0.38887E+00,    0.46242E-01,    0.88280E+00
    0.35858E+00,    0.34177E+00,    0.90005E+00
    0.48190E+00,   -0.13331E+00,    0.82194E+00
    0.35387E+00,    0.28350E+00,    0.90261E+00
    0.37377E+00,    0.95773E-01,    0.89156E+00
    0.35565E+00,    0.20137E+00,    0.90165E+00
    0.36128E+00,    0.15474E+00,    0.89857E+00
    0.35289E+00,    0.24590E+00,    0.90314E+00
    0.35252E+00,    0.25523E+00,    0.90334E+00
    0.35281E+00,    0.23677E+00,    0.90319E+00
    0.35414E+00,    0.30890E+00,    0.90247E+00
    0.35687E+00,    0.18132E+00,    0.90098E+00
    0.39070E+00,    0.36520E-01,    0.88172E+00
    0.47746E+00,   -0.12947E+00,    0.82511E+00
    0.45071E+00,   -0.89261E-01,    0.84364E+00
    0.42727E+00,   -0.49389E-01,    0.85910E+00
    0.35208E+00,    0.22752E+00,    0.90358E+00
    0.41734E+00,   -0.30080E-01,    0.86542E+00
    0.35545E+00,    0.33579E+00,    0.90176E+00
    0.42287E+00,   -0.41392E-01,    0.86191E+00
