 X,Y,Hscat_real_z,Hscat_imag_z
   -0.85445E-01,   -0.40348E+00,   -0.12014E-01,   -0.10436E-01
   -0.80384E-01,   -0.41200E+00,   -0.12882E-01,   -0.11289E-01
   -0.12728E+00,   -0.32838E+00,   -0.24101E-02,   -0.99374E-03
   -0.25435E-01,   -0.49471E+00,   -0.19401E+00,   -0.35842E-01
   -0.24488E+00,    0.97725E-02,    0.78232E-02,    0.10479E-01
   -0.26481E+00,    0.36918E+00,   -0.41728E-02,   -0.88818E-02
   -0.26754E+00,    0.33118E+00,   -0.24228E-02,   -0.67909E-02
   -0.15483E+00,   -0.27165E+00,    0.51128E-02,    0.73158E-02
   -0.11112E+00,   -0.35925E+00,   -0.66516E-02,   -0.52651E-02
   -0.13527E+00,   -0.31301E+00,   -0.30218E-03,    0.12143E-02
   -0.26427E+00,    0.37911E+00,   -0.46846E-02,   -0.93078E-02
   -0.10289E+00,   -0.37456E+00,   -0.86531E-02,   -0.72198E-02
   -0.22889E+00,   -0.62881E-01,    0.77656E-02,    0.10436E-01
   -0.22678E-01,   -0.49949E+00,   -0.45305E+00,   -0.79898E+00
   -0.14326E+00,   -0.29764E+00,    0.17474E-02,    0.34303E-02
   -0.27010E+00,    0.25573E+00,    0.22613E-02,   -0.76209E-03
   -0.21284E+00,   -0.12022E+00,    0.76929E-02,    0.10383E-01
   -0.45376E-01,   -0.46797E+00,   -0.17734E-01,   -0.14631E-01
   -0.16886E+00,   -0.24163E+00,    0.74577E-02,    0.10221E-01
   -0.26902E+00,    0.32129E+00,   -0.18936E-02,   -0.61956E-02
   -0.26275E+00,    0.11779E+00,    0.78362E-02,    0.10486E-01
   -0.25086E+00,    0.35074E-01,    0.78329E-02,    0.10483E-01
   -0.95347E-01,   -0.38954E+00,   -0.10496E-01,   -0.90273E-02
   -0.15125E+00,   -0.28228E+00,    0.36878E-02,    0.56124E-02
   -0.16563E+00,   -0.25013E+00,    0.74368E-02,    0.10206E-01
   -0.16207E+00,   -0.25861E+00,    0.65025E-02,    0.90067E-02
   -0.20272E+00,   -0.15428E+00,    0.76375E-02,    0.10343E-01
   -0.26546E+00,    0.13976E+00,    0.78286E-02,    0.10480E-01
   -0.26970E+00,    0.20005E+00,    0.53583E-02,    0.44853E-02
   -0.26641E+00,    0.14890E+00,    0.75184E-02,    0.95603E-02
   -0.76849E-01,   -0.42130E+00,   -0.13761E-01,   -0.12239E-01
   -0.26120E+00,    0.42109E+00,    0.88077E-01,    0.16815E+00
   -0.12527E+00,   -0.33676E+00,   -0.36982E-02,   -0.23836E-02
   -0.26495E+00,    0.13085E+00,    0.78316E-02,    0.10481E-01
   -0.27051E+00,    0.31141E+00,   -0.13411E-02,   -0.55764E-02
   -0.40857E-01,   -0.47686E+00,   -0.15182E-01,   -0.14899E-01
   -0.27159E+00,    0.24584E+00,    0.27803E-02,   -0.36723E-04
   -0.26536E+00,    0.38783E+00,   -0.53513E-02,   -0.99073E-02
   -0.24534E+00,   -0.14259E-03,    0.78155E-02,    0.10468E-01
   -0.18339E+00,   -0.20971E+00,    0.75292E-02,    0.10267E-01
   -0.26196E+00,    0.10064E+00,    0.78385E-02,    0.10485E-01
   -0.26132E+00,    0.42628E+00,    0.86230E+00,    0.22537E+00
   -0.23931E+00,   -0.29240E-01,    0.77948E-02,    0.10452E-01
   -0.26875E+00,    0.35311E+00,   -0.35785E-02,   -0.83030E-02
   -0.22337E+00,   -0.92052E-01,    0.77296E-02,    0.10405E-01
   -0.21785E+00,   -0.11168E+00,    0.77031E-02,    0.10385E-01
   -0.29521E-01,   -0.49460E+00,   -0.70496E-01,    0.16071E+00
   -0.27199E+00,    0.30152E+00,   -0.77672E-03,   -0.49383E-02
   -0.17754E+00,   -0.22682E+00,    0.74906E-02,    0.10238E-01
   -0.23399E+00,   -0.54290E-01,    0.77717E-02,    0.10434E-01
   -0.20763E+00,   -0.14563E+00,    0.76505E-02,    0.10347E-01
   -0.26902E+00,    0.15934E+00,    0.70454E-02,    0.82572E-02
   -0.24376E+00,   -0.13303E-01,    0.78060E-02,    0.10458E-01
   -0.25972E+00,    0.74871E-01,    0.78385E-02,    0.10482E-01
   -0.27119E+00,    0.19016E+00,    0.57201E-02,    0.51753E-02
   -0.25172E+00,    0.25221E-01,    0.78269E-02,    0.10473E-01
   -0.26635E+00,    0.12631E+00,    0.78316E-02,    0.10476E-01
   -0.27307E+00,    0.23595E+00,    0.32738E-02,    0.68334E-03
   -0.16978E+00,   -0.24733E+00,    0.74417E-02,    0.10204E-01
   -0.16647E+00,   -0.25507E+00,    0.66230E-02,    0.91364E-02
   -0.26826E+00,    0.14419E+00,    0.75559E-02,    0.96586E-02
   -0.36729E-01,   -0.48591E+00,    0.63734E-02,   -0.30848E-01
   -0.26630E+00,    0.39769E+00,   -0.63216E-02,   -0.11537E-01
   -0.17348E+00,   -0.23922E+00,    0.74610E-02,    0.10216E-01
   -0.60227E-01,   -0.45187E+00,   -0.16153E-01,   -0.14629E-01
   -0.19206E+00,   -0.19243E+00,    0.75636E-02,    0.10286E-01
   -0.26776E+00,    0.13530E+00,    0.78281E-02,    0.10473E-01
   -0.27347E+00,    0.29163E+00,   -0.20868E-03,   -0.42836E-02
   -0.27684E-01,   -0.49923E+00,   -0.79662E+00,    0.46415E+00
   -0.22846E+00,   -0.79952E-01,    0.77428E-02,    0.10410E-01
   -0.25827E+00,    0.58814E-01,    0.78359E-02,    0.10477E-01
   -0.74130E-01,   -0.43089E+00,   -0.14563E-01,   -0.13174E-01
   -0.26317E+00,    0.91383E-01,    0.78374E-02,    0.10478E-01
   -0.13571E+00,   -0.32300E+00,   -0.20052E-02,   -0.74061E-03
   -0.56222E-01,   -0.45926E+00,   -0.17061E-01,   -0.15132E-01
   -0.11129E+00,   -0.36917E+00,   -0.81396E-02,   -0.69101E-02
   -0.26491E+00,    0.41790E+00,   -0.12683E+00,    0.43385E-01
   -0.94235E-01,   -0.39945E+00,   -0.11691E-01,   -0.10332E-01
   -0.14370E+00,   -0.30763E+00,    0.37380E-04,    0.14259E-02
   -0.24373E+00,   -0.21846E-01,    0.77981E-02,    0.10448E-01
   -0.25786E+00,    0.50435E-01,    0.78334E-02,    0.10473E-01
   -0.22297E+00,   -0.10318E+00,    0.77125E-02,    0.10386E-01
   -0.27091E+00,    0.36281E+00,   -0.39809E-02,   -0.89445E-02
   -0.27456E+00,    0.22606E+00,    0.37399E-02,    0.13946E-02
   -0.27267E+00,    0.18027E+00,    0.60507E-02,    0.58422E-02
   -0.27496E+00,    0.28174E+00,    0.35523E-03,   -0.36167E-02
   -0.10358E+00,   -0.38446E+00,   -0.10027E-01,   -0.87583E-02
   -0.15169E+00,   -0.29227E+00,    0.20055E-02,    0.35854E-02
   -0.26656E+00,    0.10912E+00,    0.78342E-02,    0.10473E-01
   -0.21306E+00,   -0.13729E+00,    0.76617E-02,    0.10350E-01
   -0.17684E+00,   -0.23585E+00,    0.74675E-02,    0.10217E-01
   -0.16382E+00,   -0.26632E+00,    0.51560E-02,    0.72772E-02
   -0.19806E+00,   -0.18174E+00,    0.75830E-02,    0.10295E-01
   -0.25246E+00,    0.15363E-01,    0.78202E-02,    0.10462E-01
   -0.23931E+00,   -0.45822E-01,    0.77769E-02,    0.10430E-01
   -0.26558E+00,    0.42364E+00,   -0.29120E+00,    0.84028E+00
   -0.17389E+00,   -0.24446E+00,    0.74466E-02,    0.10202E-01
   -0.71428E-01,   -0.43941E+00,   -0.15164E-01,   -0.13917E-01
   -0.34821E-01,   -0.49356E+00,    0.12726E+00,    0.19023E-01
   -0.26774E+00,    0.40918E+00,    0.61717E-02,   -0.40092E-01
   -0.26998E+00,    0.13081E+00,    0.78276E-02,    0.10465E-01
   -0.17062E+00,   -0.25305E+00,    0.65271E-02,    0.89895E-02
   -0.27644E+00,    0.27185E+00,    0.90863E-03,   -0.29412E-02
   -0.26917E+00,    0.12189E+00,    0.78302E-02,    0.10467E-01
   -0.19099E+00,   -0.20324E+00,    0.75389E-02,    0.10263E-01
   -0.23354E+00,   -0.71704E-01,    0.77496E-02,    0.10409E-01
   -0.27604E+00,    0.21617E+00,    0.41772E-02,    0.20936E-02
   -0.27189E+00,    0.37274E+00,   -0.42984E-02,   -0.92638E-02
   -0.27123E+00,    0.13992E+00,    0.75172E-02,    0.95262E-02
   -0.12566E+00,   -0.34759E+00,   -0.54552E-02,   -0.43581E-02
   -0.27388E+00,    0.34730E+00,   -0.34798E-02,   -0.82953E-02
   -0.13401E+00,   -0.33194E+00,   -0.33749E-02,   -0.22529E-02
   -0.27415E+00,    0.17039E+00,    0.63468E-02,    0.64837E-02
   -0.25875E+00,    0.41150E-01,    0.78288E-02,    0.10464E-01
   -0.18502E+00,   -0.22076E+00,    0.75004E-02,    0.10235E-01
   -0.21796E+00,   -0.12878E+00,    0.76731E-02,    0.10353E-01
   -0.27536E+00,    0.33741E+00,   -0.30604E-02,   -0.77926E-02
   -0.20345E+00,   -0.17259E+00,    0.75986E-02,    0.10301E-01
   -0.32687E-01,   -0.49893E+00,    0.49346E+00,    0.72633E+00
   -0.20726E+00,   -0.16241E+00,    0.76170E-02,    0.10313E-01
   -0.27793E+00,    0.26196E+00,    0.14462E-02,   -0.22606E-02
   -0.24362E+00,   -0.37177E-01,    0.77825E-02,    0.10429E-01
   -0.26608E+00,    0.82538E-01,    0.78342E-02,    0.10465E-01
   -0.27042E+00,    0.11734E+00,    0.78299E-02,    0.10462E-01
   -0.27684E+00,    0.32752E+00,   -0.25789E-02,   -0.72676E-02
   -0.27752E+00,    0.20628E+00,    0.45852E-02,    0.27775E-02
   -0.17795E+00,   -0.24152E+00,    0.74516E-02,    0.10199E-01
   -0.18138E+00,   -0.23329E+00,    0.74709E-02,    0.10212E-01
   -0.25355E+00,    0.54304E-02,    0.78122E-02,    0.10449E-01
   -0.54943E-01,   -0.46918E+00,   -0.19346E-01,   -0.15965E-01
   -0.93966E-01,   -0.40805E+00,   -0.12643E-01,   -0.11408E-01
   -0.17490E+00,   -0.24937E+00,    0.66465E-02,    0.91212E-02
   -0.27213E+00,    0.12628E+00,    0.78269E-02,    0.10458E-01
   -0.10266E+00,   -0.39409E+00,   -0.11215E-01,   -0.10053E-01
   -0.26992E+00,    0.41590E+00,   -0.68381E-01,   -0.20590E+00
   -0.68324E-01,   -0.44997E+00,   -0.15799E-01,   -0.14761E-01
   -0.27941E+00,    0.25207E+00,    0.19641E-02,   -0.15787E-02
   -0.23863E+00,   -0.63100E-01,    0.77563E-02,    0.10407E-01
   -0.27367E+00,    0.38231E+00,   -0.48393E-02,   -0.92549E-02
   -0.11987E+00,   -0.36406E+00,   -0.77033E-02,   -0.66918E-02
   -0.27353E+00,    0.13537E+00,    0.75170E-02,    0.95107E-02
   -0.14414E+00,   -0.31762E+00,   -0.16491E-02,   -0.53545E-03
   -0.27833E+00,    0.31764E+00,   -0.20623E-02,   -0.67178E-02
   -0.22281E+00,   -0.12016E+00,    0.76841E-02,    0.10356E-01
   -0.11169E+00,   -0.37914E+00,   -0.95371E-02,   -0.84699E-02
   -0.51020E-01,   -0.47631E+00,   -0.22980E-01,   -0.13209E-01
   -0.26981E+00,    0.42095E+00,   -0.85386E+00,   -0.30894E+00
   -0.25959E+00,    0.31199E-01,    0.78231E-02,    0.10454E-01
   -0.27006E+00,    0.10017E+00,    0.78317E-02,    0.10459E-01
   -0.27514E+00,    0.14820E+00,    0.70539E-02,    0.82070E-02
   -0.15213E+00,   -0.30226E+00,    0.32704E-03,    0.15852E-02
   -0.39767E-01,   -0.49319E+00,    0.93153E-04,   -0.16111E+00
   -0.21266E+00,   -0.15402E+00,    0.76294E-02,    0.10316E-01
   -0.18462E+00,   -0.22981E+00,    0.74775E-02,    0.10213E-01
   -0.27901E+00,    0.19639E+00,    0.49634E-02,    0.34433E-02
   -0.25258E+00,   -0.85912E-02,    0.78019E-02,    0.10437E-01
   -0.16012E+00,   -0.28689E+00,    0.22100E-02,    0.36782E-02
   -0.26626E+00,    0.66145E-01,    0.78309E-02,    0.10457E-01
   -0.27421E+00,    0.39227E+00,   -0.66005E-02,   -0.94455E-02
   -0.28089E+00,    0.24218E+00,    0.24596E-02,   -0.89888E-03
   -0.18196E+00,   -0.23851E+00,    0.74566E-02,    0.10197E-01
   -0.17262E+00,   -0.26070E+00,    0.52011E-02,    0.72428E-02
   -0.28048E+00,    0.30826E+00,   -0.15860E-02,   -0.62421E-02
   -0.13385E+00,   -0.34186E+00,   -0.49527E-02,   -0.40311E-02
   -0.84191E-01,   -0.42884E+00,   -0.14461E-01,   -0.13344E-01
   -0.27310E+00,    0.11286E+00,    0.78282E-02,    0.10453E-01
   -0.90149E-01,   -0.41929E+00,   -0.13706E-01,   -0.12552E-01
   -0.12609E+00,   -0.35679E+00,   -0.68824E-02,   -0.59649E-02
   -0.27420E+00,    0.12172E+00,    0.78260E-02,    0.10451E-01
   -0.37687E-01,   -0.49858E+00,    0.71104E+00,   -0.52396E+00
   -0.28130E+00,    0.29786E+00,   -0.97654E-03,   -0.55497E-02
   -0.17898E+00,   -0.24721E+00,    0.65527E-02,    0.89732E-02
   -0.27543E+00,    0.13004E+00,    0.75525E-02,    0.96028E-02
   -0.65897E-01,   -0.45824E+00,   -0.16203E-01,   -0.15409E-01
   -0.26591E+00,    0.56178E-01,    0.78282E-02,    0.10452E-01
   -0.22794E+00,   -0.11160E+00,    0.76940E-02,    0.10357E-01
   -0.27314E+00,    0.41325E+00,    0.14385E+00,   -0.91418E-01
   -0.21739E+00,   -0.14625E+00,    0.76407E-02,    0.10319E-01
   -0.25226E+00,   -0.18569E-01,    0.77932E-02,    0.10426E-01
   -0.26931E+00,    0.75452E-01,    0.78302E-02,    0.10452E-01
   -0.26039E+00,    0.21264E-01,    0.78166E-02,    0.10443E-01
   -0.27890E+00,    0.35705E+00,   -0.40026E-02,   -0.91769E-02
   -0.24397E+00,   -0.54662E-01,    0.77619E-02,    0.10404E-01
   -0.28049E+00,    0.18650E+00,    0.53118E-02,    0.40883E-02
   -0.47279E-01,   -0.48680E+00,   -0.33160E-01,    0.87272E-02
   -0.28238E+00,    0.23229E+00,    0.29306E-02,   -0.22399E-03
   -0.14284E+00,   -0.32729E+00,   -0.31283E-02,   -0.22076E-02
   -0.23209E+00,   -0.99829E-01,    0.77095E-02,    0.10366E-01
   -0.27419E+00,    0.10824E+00,    0.78277E-02,    0.10449E-01
   -0.28278E+00,    0.28797E+00,   -0.42890E-03,   -0.49455E-02
   -0.19419E+00,   -0.21384E+00,    0.75106E-02,    0.10229E-01
   -0.27799E+00,    0.14041E+00,    0.71207E-02,    0.83569E-02
   -0.18907E+00,   -0.22710E+00,    0.74811E-02,    0.10209E-01
   -0.23838E+00,   -0.80368E-01,    0.77330E-02,    0.10381E-01
   -0.27402E+00,    0.41823E+00,    0.36796E+00,   -0.84466E+00
   -0.81262E-01,   -0.43774E+00,   -0.15066E-01,   -0.14117E-01
   -0.20324E+00,   -0.19099E+00,    0.75577E-02,    0.10260E-01
   -0.18593E+00,   -0.23544E+00,    0.74618E-02,    0.10195E-01
   -0.62703E-01,   -0.46651E+00,   -0.17056E-01,   -0.16429E-01
   -0.23586E+00,   -0.90570E-01,    0.77203E-02,    0.10371E-01
   -0.11115E+00,   -0.38883E+00,   -0.10761E-01,   -0.98146E-02
   -0.27620E+00,    0.11712E+00,    0.78251E-02,    0.10444E-01
   -0.18314E+00,   -0.24338E+00,    0.66706E-02,    0.91074E-02
   -0.27326E+00,    0.91098E-01,    0.78287E-02,    0.10446E-01
   -0.24788E+00,   -0.45853E-01,    0.77687E-02,    0.10405E-01
   -0.27654E+00,    0.40236E+00,   -0.25164E-01,    0.11193E-01
   -0.27998E+00,    0.36697E+00,   -0.41036E-02,   -0.97475E-02
   -0.28426E+00,    0.27808E+00,    0.11456E-03,   -0.43220E-02
   -0.28386E+00,    0.22240E+00,    0.33752E-02,    0.44117E-03
   -0.22234E+00,   -0.13757E+00,    0.76528E-02,    0.10323E-01
   -0.25212E+00,   -0.28550E-01,    0.77835E-02,    0.10415E-01
   -0.12001E+00,   -0.37406E+00,   -0.91023E-02,   -0.82531E-02
   -0.26701E+00,    0.46686E-01,    0.78237E-02,    0.10442E-01
   -0.28198E+00,    0.17662E+00,    0.56304E-02,    0.47095E-02
   -0.45161E-01,   -0.49341E+00,   -0.19818E+00,   -0.25633E-01
   -0.10311E+00,   -0.40403E+00,   -0.12353E-01,   -0.11348E-01
   -0.15257E+00,   -0.31225E+00,   -0.13340E-02,   -0.37860E-03
   -0.27790E+00,    0.12615E+00,    0.75153E-02,    0.94759E-02
   -0.19219E+00,   -0.22351E+00,    0.74878E-02,    0.10210E-01
   -0.16056E+00,   -0.29688E+00,    0.56300E-03,    0.16875E-02
   -0.42683E-01,   -0.49817E+00,   -0.53810E+00,   -0.74831E+00
   -0.26159E+00,    0.11366E-01,    0.78090E-02,    0.10430E-01
   -0.59732E-01,   -0.47397E+00,   -0.21056E-01,   -0.19499E-01
   -0.28575E+00,    0.26819E+00,    0.64384E-03,   -0.36968E-02
   -0.77854E-01,   -0.44703E+00,   -0.15528E-01,   -0.14824E-01
   -0.28318E+00,    0.34364E+00,   -0.36794E-02,   -0.86839E-02
   -0.28070E+00,    0.37688E+00,   -0.39997E-02,   -0.94629E-02
   -0.27735E+00,    0.40974E+00,    0.37395E-01,    0.11909E+00
   -0.16856E+00,   -0.28152E+00,    0.23607E-02,    0.37142E-02
   -0.27672E+00,    0.10368E+00,    0.78257E-02,    0.10439E-01
   -0.18983E+00,   -0.23230E+00,    0.74670E-02,    0.10193E-01
   -0.28535E+00,    0.21251E+00,    0.37927E-02,    0.10936E-02
   -0.24352E+00,   -0.71816E-01,    0.77400E-02,    0.10379E-01
   -0.27811E+00,    0.11249E+00,    0.78239E-02,    0.10437E-01
   -0.22750E+00,   -0.12887E+00,    0.76642E-02,    0.10326E-01
   -0.28467E+00,    0.33375E+00,   -0.32387E-02,   -0.82373E-02
   -0.13473E+00,   -0.35178E+00,   -0.65094E-02,   -0.58141E-02
   -0.28346E+00,    0.16673E+00,    0.59218E-02,    0.53044E-02
   -0.14239E+00,   -0.33726E+00,   -0.46822E-02,   -0.39711E-02
   -0.18124E+00,   -0.25479E+00,    0.52492E-02,    0.72103E-02
   -0.12651E+00,   -0.36732E+00,   -0.84089E-02,   -0.76895E-02
   -0.27951E+00,    0.12108E+00,    0.75483E-02,    0.95684E-02
   -0.26776E+00,    0.36943E-01,    0.78185E-02,    0.10433E-01
   -0.18714E+00,   -0.24109E+00,    0.65787E-02,    0.89589E-02
   -0.20971E+00,   -0.18339E+00,    0.75695E-02,    0.10260E-01
   -0.28723E+00,    0.25830E+00,    0.11571E-02,   -0.30600E-02
   -0.27820E+00,    0.41546E+00,    0.78920E+00,    0.39687E+00
   -0.21723E+00,   -0.16282E+00,    0.76073E-02,    0.10285E-01
   -0.27765E+00,    0.99020E-01,    0.78250E-02,    0.10435E-01
   -0.28351E+00,    0.15624E+00,    0.62919E-02,    0.61605E-02
   -0.28649E+00,    0.31577E+00,   -0.23023E-02,   -0.72767E-02
   -0.49218E-01,   -0.49291E+00,   -0.60398E-01,    0.15700E+00
   -0.28615E+00,    0.32386E+00,   -0.27552E-02,   -0.77570E-02
   -0.20308E+00,   -0.20316E+00,    0.75293E-02,    0.10231E-01
   -0.25353E+00,   -0.37701E-01,    0.77724E-02,    0.10398E-01
   -0.28683E+00,    0.20262E+00,    0.41825E-02,    0.17306E-02
   -0.28202E+00,    0.38669E+00,   -0.43865E-02,   -0.80874E-02
   -0.26137E+00,   -0.35580E-02,    0.77977E-02,    0.10415E-01
   -0.27612E+00,    0.81962E-01,    0.78251E-02,    0.10433E-01
   -0.21451E+00,   -0.17326E+00,    0.75876E-02,    0.10269E-01
   -0.19693E+00,   -0.22053E+00,    0.74916E-02,    0.10205E-01
   -0.19369E+00,   -0.22910E+00,    0.74723E-02,    0.10192E-01
   -0.93564E-01,   -0.42748E+00,   -0.14425E-01,   -0.13533E-01
   -0.28872E+00,    0.24841E+00,    0.16490E-02,   -0.24294E-02
   -0.27995E+00,    0.10782E+00,    0.78227E-02,    0.10430E-01
   -0.10200E+00,   -0.41396E+00,   -0.13337E-01,   -0.12440E-01
   -0.23272E+00,   -0.12036E+00,    0.76745E-02,    0.10327E-01
   -0.24862E+00,   -0.63516E-01,    0.77462E-02,    0.10377E-01
   -0.19117E+00,   -0.23713E+00,    0.66953E-02,    0.90945E-02
   -0.47675E-01,   -0.49772E+00,   -0.73414E+00,    0.55442E+00
   -0.11142E+00,   -0.39881E+00,   -0.11928E-01,   -0.11128E-01
   -0.75697E-01,   -0.45669E+00,   -0.15689E-01,   -0.15450E-01
   -0.26853E+00,    0.27014E-01,    0.78124E-02,    0.10422E-01
   -0.19956E+00,   -0.21697E+00,    0.74984E-02,    0.10207E-01
   -0.89193E-01,   -0.43635E+00,   -0.15024E-01,   -0.14250E-01
   -0.28196E+00,    0.11679E+00,    0.75114E-02,    0.94417E-02
   -0.28362E+00,    0.13161E+00,    0.70433E-02,    0.80678E-02
   -0.22255E+00,   -0.15474E+00,    0.76190E-02,    0.10287E-01
   -0.26102E+00,   -0.13908E-01,    0.77891E-02,    0.10405E-01
   -0.28164E+00,    0.40773E+00,   -0.19800E+00,    0.56508E-01
   -0.16100E+00,   -0.30687E+00,   -0.10622E-02,   -0.26418E-03
   -0.28831E+00,    0.19273E+00,    0.45444E-02,    0.23490E-02
   -0.28960E+00,    0.29876E+00,   -0.14189E-02,   -0.64073E-02
   -0.28318E+00,    0.39657E+00,    0.52835E-02,   -0.27534E-01
   -0.29020E+00,    0.23852E+00,    0.21210E-02,   -0.17937E-02
   -0.28003E+00,    0.94374E-01,    0.78227E-02,    0.10426E-01
   -0.27544E+00,    0.60989E-01,    0.78210E-02,    0.10425E-01
   -0.16900E+00,   -0.29151E+00,    0.75266E-03,    0.17301E-02
   -0.27389E+00,    0.50921E-01,    0.78189E-02,    0.10423E-01
   -0.25242E+00,   -0.54352E-01,    0.77541E-02,    0.10379E-01
   -0.19749E+00,   -0.22583E+00,    0.74776E-02,    0.10190E-01
   -0.20260E+00,   -0.21302E+00,    0.75057E-02,    0.10208E-01
   -0.23792E+00,   -0.10929E+00,    0.76884E-02,    0.10332E-01
   -0.28172E+00,    0.10313E+00,    0.78213E-02,    0.10423E-01
   -0.28235E+00,    0.41265E+00,   -0.42652E+00,    0.78573E+00
   -0.28642E+00,    0.14695E+00,    0.64171E-02,    0.64063E-02
   -0.14283E+00,   -0.34618E+00,   -0.60610E-02,   -0.55561E-02
   -0.18909E+00,   -0.24771E+00,    0.54748E-02,    0.74291E-02
   -0.15047E+00,   -0.33139E+00,   -0.42323E-02,   -0.36889E-02
   -0.54579E-01,   -0.49177E+00,    0.11897E+00,   -0.15284E-01
   -0.12197E+00,   -0.38483E+00,   -0.10540E-01,   -0.99236E-02
   -0.72352E-01,   -0.46578E+00,   -0.15136E-01,   -0.15722E-01
   -0.13478E+00,   -0.36172E+00,   -0.79421E-02,   -0.74329E-02
   -0.29128E+00,    0.28631E+00,   -0.74081E-03,   -0.56888E-02
   -0.17699E+00,   -0.27614E+00,    0.24594E-02,    0.36828E-02
   -0.28324E+00,    0.11172E+00,    0.75529E-02,    0.95642E-02
   -0.22733E+00,   -0.14622E+00,    0.76315E-02,    0.10291E-01
   -0.26080E+00,   -0.23622E-01,    0.77800E-02,    0.10394E-01
   -0.28081E+00,    0.89686E-01,    0.78217E-02,    0.10421E-01
   -0.24199E+00,   -0.98460E-01,    0.77021E-02,    0.10340E-01
   -0.27834E+00,    0.71747E-01,    0.78212E-02,    0.10421E-01
   -0.19509E+00,   -0.23470E+00,    0.66057E-02,    0.89449E-02
   -0.29168E+00,    0.22863E+00,    0.25678E-02,   -0.11669E-02
   -0.28980E+00,    0.18284E+00,    0.48783E-02,    0.29459E-02
   -0.61006E-01,   -0.48406E+00,   -0.33940E-01,   -0.34295E-01
   -0.10055E+00,   -0.42374E+00,   -0.14189E-01,   -0.13404E-01
   -0.87309E-01,   -0.44558E+00,   -0.15506E-01,   -0.15018E-01
   -0.52662E-01,   -0.49722E+00,    0.57377E+00,    0.66486E+00
   -0.24576E+00,   -0.89234E-01,    0.77127E-02,    0.10344E-01
   -0.20124E+00,   -0.22250E+00,    0.74831E-02,    0.10188E-01
   -0.69092E-01,   -0.47378E+00,   -0.11283E-01,   -0.16201E-01
   -0.28340E+00,    0.98407E-01,    0.78197E-02,    0.10416E-01
   -0.28551E+00,    0.40410E+00,   -0.51044E-01,   -0.15310E+00
   -0.28878E+00,    0.37103E+00,   -0.39779E-02,   -0.11184E-01
   -0.29059E+00,    0.34822E+00,   -0.42125E-02,   -0.93558E-02
   -0.27544E+00,    0.41740E-01,    0.78135E-02,    0.10412E-01
   -0.20669E+00,   -0.21018E+00,    0.75092E-02,    0.10204E-01
   -0.23221E+00,   -0.13754E+00,    0.76436E-02,    0.10295E-01
   -0.29317E+00,    0.21874E+00,    0.29898E-02,   -0.55084E-03
   -0.29296E+00,    0.30817E+00,   -0.21372E-02,   -0.73396E-02
   -0.27074E+00,    0.14633E-01,    0.78024E-02,    0.10404E-01
   -0.25779E+00,   -0.46021E-01,    0.77588E-02,    0.10374E-01
   -0.29018E+00,    0.35919E+00,   -0.45801E-02,   -0.99926E-02
   -0.11111E+00,   -0.40862E+00,   -0.12943E-01,   -0.12259E-01
   -0.26074E+00,   -0.33617E-01,    0.77698E-02,    0.10382E-01
   -0.19898E+00,   -0.23061E+00,    0.67207E-02,    0.90823E-02
   -0.29128E+00,    0.17296E+00,    0.51845E-02,    0.35185E-02
   -0.24950E+00,   -0.79973E-01,    0.77226E-02,    0.10348E-01
   -0.28731E+00,    0.12362E+00,    0.70304E-02,    0.79958E-02
   -0.28571E+00,    0.10731E+00,    0.75072E-02,    0.94087E-02
   -0.28302E+00,    0.84973E-01,    0.78191E-02,    0.10412E-01
   -0.16144E+00,   -0.31686E+00,   -0.26690E-02,   -0.21733E-02
   -0.21406E+00,   -0.19420E+00,    0.75409E-02,    0.10223E-01
   -0.28647E+00,    0.40980E+00,   -0.78033E+00,   -0.47318E+00
   -0.85018E-01,   -0.45337E+00,   -0.15718E-01,   -0.15568E-01
   -0.20493E+00,   -0.21910E+00,    0.74885E-02,    0.10187E-01
   -0.28972E+00,    0.38096E+00,   -0.21736E-02,   -0.90228E-02
   -0.28501E+00,    0.93658E-01,    0.78181E-02,    0.10409E-01
   -0.12110E+00,   -0.39479E+00,   -0.11673E-01,   -0.11163E-01
   -0.25338E+00,   -0.70770E-01,    0.77317E-02,    0.10351E-01
   -0.29465E+00,    0.20885E+00,    0.33865E-02,    0.52532E-04
   -0.29397E+00,    0.33009E+00,   -0.34241E-02,   -0.86840E-02
   -0.60060E-01,   -0.49171E+00,   -0.38925E-01,   -0.20865E+00
   -0.28365E+00,    0.80253E-01,    0.78178E-02,    0.10408E-01
   -0.27030E+00,    0.92415E-03,    0.77926E-02,    0.10392E-01
   -0.21024E+00,   -0.20743E+00,    0.75128E-02,    0.10201E-01
   -0.98622E-01,   -0.43337E+00,   -0.14898E-01,   -0.14248E-01
   -0.17743E+00,   -0.28613E+00,    0.89189E-03,    0.17181E-02
   -0.15862E+00,   -0.32562E+00,   -0.38364E-02,   -0.34603E-02
   -0.29615E+00,    0.27758E+00,   -0.45691E-03,   -0.55624E-02
   -0.23748E+00,   -0.12909E+00,    0.76542E-02,    0.10296E-01
   -0.29276E+00,    0.16307E+00,    0.54633E-02,    0.40641E-02
   -0.19720E+00,   -0.24152E+00,    0.54912E-02,    0.73610E-02
   -0.27668E+00,    0.32513E-01,    0.78076E-02,    0.10401E-01
   -0.28707E+00,    0.10182E+00,    0.75409E-02,    0.95093E-02
