 X,Y,Ereal_x,Eimag_x,Ereal_y,Eimag_y
    0.68622E+01,    0.13537E+01,   -0.65023E-21,    0.39406E-21,   -0.25280E-20,   -0.25882E-20
    0.65301E+01,    0.21972E+01,    0.27958E-21,   -0.24314E-20,   -0.51144E-20,   -0.60493E-20
    0.68290E+01,    0.15222E+01,    0.30810E-20,   -0.13087E-21,   -0.12387E-20,    0.23099E-20
    0.69751E+01,    0.16540E+01,    0.48723E-20,   -0.40572E-20,    0.43700E-20,    0.22944E-20
    0.69670E+01,    0.16884E+01,    0.49677E-20,   -0.39613E-20,    0.67168E-20,   -0.46381E-21
    0.67825E+01,    0.13838E+01,    0.32970E-21,    0.14574E-20,   -0.41758E-20,   -0.12476E-20
    0.67868E+01,    0.13552E+01,    0.10197E-21,    0.16513E-20,   -0.29321E-20,   -0.24427E-20
    0.67645E+01,    0.13378E+01,   -0.28117E-21,    0.18771E-20,   -0.29193E-20,   -0.19572E-20
    0.67361E+01,    0.13429E+01,    0.68725E-22,    0.18626E-20,   -0.28853E-20,   -0.18806E-20
    0.67202E+01,    0.13192E+01,    0.27450E-21,    0.17039E-20,   -0.23036E-20,   -0.17699E-20
    0.67400E+01,    0.12989E+01,   -0.70904E-21,    0.21312E-20,   -0.14495E-20,   -0.21659E-20
    0.67647E+01,    0.13100E+01,   -0.43264E-21,    0.18844E-20,   -0.13810E-20,   -0.26146E-20
    0.67137E+01,    0.15877E+01,   -0.43050E-21,   -0.21426E-21,    0.22349E-20,    0.11977E-20
    0.67195E+01,    0.15583E+01,   -0.18670E-21,   -0.35195E-21,    0.77160E-21,    0.20331E-20
    0.66797E+01,    0.19361E+01,    0.32784E-20,    0.40166E-21,    0.13589E-20,    0.68239E-21
    0.70595E+01,    0.16295E+01,    0.26645E-20,   -0.27453E-20,    0.46786E-21,    0.51231E-20
    0.64153E+01,    0.21326E+01,    0.16680E-20,   -0.22038E-22,    0.14858E-20,   -0.16919E-20
    0.63874E+01,    0.21419E+01,    0.97451E-21,    0.85712E-21,    0.16475E-20,   -0.19377E-20
    0.63825E+01,    0.21700E+01,    0.15779E-20,    0.72601E-21,   -0.13517E-20,   -0.76865E-21
    0.63605E+01,    0.21214E+01,    0.10210E-20,    0.21548E-20,    0.15776E-20,   -0.44039E-21
    0.64060E+01,    0.21894E+01,    0.15923E-20,   -0.83731E-21,   -0.17815E-20,   -0.22532E-20
    0.63556E+01,    0.21803E+01,    0.13619E-20,    0.11729E-20,   -0.12440E-20,   -0.92078E-21
    0.63301E+01,    0.21331E+01,    0.10341E-20,    0.28233E-20,    0.14983E-20,   -0.86299E-21
    0.63641E+01,    0.20905E+01,    0.14067E-21,    0.21966E-20,    0.45037E-20,   -0.13559E-20
    0.50144E+01,   -0.18585E+01,   -0.17296E-22,    0.68541E-21,    0.41890E-21,    0.37396E-21
    0.50278E+01,   -0.18333E+01,   -0.52316E-22,    0.71191E-21,    0.32358E-21,    0.48280E-21
    0.50534E+01,   -0.18327E+01,    0.61821E-22,    0.64263E-21,    0.30881E-21,    0.46049E-21
    0.50293E+01,   -0.18823E+01,   -0.34854E-21,    0.11130E-20,    0.89177E-21,   -0.22991E-21
    0.50158E+01,   -0.19081E+01,   -0.37327E-21,    0.10569E-20,    0.94204E-21,   -0.48844E-21
    0.49867E+01,   -0.19101E+01,   -0.38015E-21,    0.99190E-21,    0.10020E-20,   -0.51910E-21
    0.45755E+01,   -0.32442E+01,    0.15224E-18,   -0.69172E-19,   -0.43017E-19,   -0.54383E-20
    0.45835E+01,   -0.32056E+01,    0.12901E-18,   -0.58539E-19,   -0.22003E-19,   -0.10230E-19
    0.44395E+01,    0.55298E+00,   -0.19623E-20,    0.10630E-20,    0.14141E-20,   -0.10241E-20
    0.52495E+01,    0.10173E+01,    0.12617E-21,    0.10109E-20,    0.14111E-20,    0.69590E-21
    0.74712E+01,   -0.90351E+00,    0.87828E-18,    0.33838E-18,    0.20739E-17,   -0.67378E-18
    0.52529E+01,    0.11248E+01,    0.38238E-21,    0.11374E-20,   -0.60916E-23,    0.71973E-21
    0.52241E+01,    0.11194E+01,   -0.38402E-21,    0.86507E-21,   -0.16109E-21,    0.67223E-21
    0.52775E+01,    0.11003E+01,    0.30427E-21,    0.11513E-20,    0.82949E-22,    0.65327E-21
    0.68572E+01,   -0.19976E+01,    0.12438E-20,   -0.52515E-21,    0.79793E-20,    0.17014E-19
    0.45470E+01,   -0.90090E+00,   -0.32220E-21,    0.20528E-21,   -0.36118E-21,   -0.14802E-20
    0.56381E+01,    0.63532E+00,   -0.26693E-21,   -0.51754E-21,   -0.86904E-21,   -0.80187E-21
    0.56460E+01,    0.66318E+00,   -0.34641E-21,   -0.46677E-21,   -0.10967E-20,   -0.65580E-21
    0.56268E+01,    0.68464E+00,   -0.23044E-21,   -0.27102E-21,   -0.12095E-20,   -0.83982E-21
    0.56344E+01,    0.71244E+00,   -0.20087E-21,   -0.14316E-21,   -0.11208E-20,   -0.45548E-21
    0.52093E+01,    0.15649E+00,    0.26833E-20,   -0.12438E-20,    0.16094E-20,    0.13806E-20
    0.51790E+01,    0.15042E+00,    0.20444E-20,   -0.11085E-20,    0.14469E-20,    0.14374E-20
    0.62012E+01,   -0.32845E+00,   -0.13100E-20,    0.84644E-21,    0.19799E-21,    0.64054E-21
    0.61883E+01,   -0.29885E+00,   -0.11652E-20,    0.88830E-21,   -0.24480E-21,    0.49250E-21
    0.45782E+01,   -0.28526E+01,   -0.11771E-19,   -0.31674E-19,   -0.32280E-20,   -0.18529E-19
    0.53405E+01,    0.10551E-01,    0.67366E-21,    0.72067E-21,    0.23565E-20,   -0.33157E-21
    0.74655E+01,   -0.10358E+01,    0.14766E-18,    0.31488E-18,    0.83494E-18,   -0.79596E-18
    0.49990E+01,   -0.33630E+01,   -0.44442E-19,   -0.11839E-19,   -0.95616E-20,   -0.34300E-20
    0.42452E+01,    0.13507E+01,    0.89544E-21,   -0.82549E-20,    0.62123E-20,   -0.27390E-20
    0.69661E+01,   -0.17437E+01,   -0.12997E-19,   -0.29906E-20,   -0.11321E-20,    0.32549E-20
    0.75488E+01,    0.92371E+00,   -0.11043E-17,    0.10557E-17,   -0.18157E-18,   -0.13639E-17
    0.50234E+01,   -0.16849E+01,    0.34032E-21,   -0.31753E-21,   -0.13394E-20,    0.13119E-20
    0.50112E+01,   -0.16604E+01,    0.38808E-21,   -0.39704E-21,   -0.14110E-20,    0.14339E-20
    0.50296E+01,   -0.16380E+01,    0.40550E-21,   -0.65106E-21,   -0.12772E-20,    0.95530E-21
    0.50565E+01,   -0.16474E+01,    0.35846E-21,   -0.38297E-21,   -0.12225E-20,    0.83909E-21
    0.45111E+01,   -0.20287E+01,    0.35827E-20,   -0.63110E-20,   -0.50362E-20,   -0.35686E-20
    0.67338E+01,   -0.19517E+01,    0.55380E-20,    0.17698E-20,   -0.27768E-20,    0.86943E-20
    0.45631E+01,   -0.40825E+00,   -0.10369E-20,    0.81987E-21,   -0.94000E-21,    0.12571E-20
    0.65440E+01,    0.10443E+01,   -0.74241E-21,    0.10893E-20,    0.12347E-20,   -0.77133E-21
    0.44747E+01,   -0.10138E+01,   -0.43257E-21,    0.13012E-20,   -0.34701E-20,   -0.15813E-21
    0.46802E+01,    0.19112E+00,    0.19403E-20,   -0.64254E-21,   -0.29543E-21,    0.44090E-21
    0.65918E+01,    0.10306E+01,    0.10511E-21,    0.12891E-20,    0.71696E-21,   -0.22252E-21
    0.65714E+01,    0.10515E+01,   -0.54114E-21,    0.16919E-20,    0.13597E-20,   -0.64466E-21
    0.65840E+01,    0.10032E+01,   -0.10179E-21,    0.13243E-20,    0.47719E-22,    0.28750E-22
    0.65560E+01,    0.99700E+00,   -0.15509E-21,    0.11435E-20,    0.33156E-22,    0.94067E-24
    0.66034E+01,    0.98206E+00,    0.64668E-21,    0.97087E-21,   -0.75919E-21,    0.42829E-21
    0.62353E+01,   -0.28347E+01,   -0.21003E-20,    0.14139E-19,    0.43164E-19,   -0.21734E-19
    0.48176E+01,   -0.35402E+01,    0.29387E-19,   -0.12123E-18,    0.63755E-19,   -0.74006E-19
    0.74154E+01,   -0.10026E+01,   -0.23925E-18,    0.63177E-20,   -0.49328E-18,    0.25539E-18
    0.57412E+01,   -0.36138E+00,    0.28182E-22,    0.23978E-21,   -0.52140E-21,   -0.27222E-21
    0.57506E+01,   -0.38901E+00,    0.12178E-21,    0.59450E-22,   -0.80332E-21,    0.27001E-21
    0.57134E+01,   -0.35594E+00,    0.39106E-21,    0.52515E-21,   -0.58215E-21,   -0.31940E-21
    0.56991E+01,   -0.32660E+00,    0.24512E-21,    0.68504E-21,   -0.18865E-21,   -0.74668E-21
    0.56952E+01,   -0.37817E+00,    0.59669E-21,    0.68138E-21,   -0.32940E-21,   -0.12817E-21
    0.70223E+01,    0.22996E+01,    0.25560E-21,    0.91913E-22,    0.11717E-21,   -0.42088E-21
    0.59059E+01,    0.22849E+00,   -0.14865E-20,    0.30009E-21,    0.65384E-21,   -0.88540E-22
    0.75403E+01,   -0.19977E-02,   -0.19994E-18,    0.15631E-18,    0.27250E-18,   -0.59399E-19
    0.57311E+01,    0.45208E+00,    0.72055E-21,   -0.14465E-21,   -0.35454E-21,    0.49451E-21
    0.57600E+01,    0.45756E+00,   -0.24349E-21,    0.21860E-21,   -0.53784E-21,    0.56244E-21
    0.45497E+01,    0.22360E+01,   -0.65984E-20,   -0.65611E-20,    0.96571E-20,   -0.32843E-20
    0.47814E+01,    0.47284E+00,    0.12571E-20,   -0.10900E-20,    0.23390E-21,    0.16021E-21
    0.50353E+01,    0.13350E+01,   -0.82919E-21,   -0.15302E-20,   -0.11684E-20,   -0.12440E-20
    0.42301E+01,    0.16004E+01,    0.46361E-20,    0.56192E-20,   -0.50173E-20,    0.48318E-20
    0.73708E+01,    0.16906E+01,   -0.72532E-21,    0.95743E-21,    0.30470E-21,    0.55509E-21
    0.73427E+01,    0.16813E+01,   -0.10240E-20,    0.75455E-21,    0.38098E-21,    0.57784E-21
    0.73223E+01,    0.17003E+01,    0.11004E-20,    0.58680E-21,   -0.30604E-20,    0.33762E-20
    0.73364E+01,    0.16541E+01,   -0.30054E-20,    0.17858E-20,    0.11390E-20,   -0.55259E-21
    0.73269E+01,    0.17306E+01,    0.77103E-21,   -0.38329E-21,    0.35679E-21,   -0.90052E-21
    0.72946E+01,    0.16931E+01,    0.35270E-18,    0.31520E-17,   -0.34276E-17,    0.42305E-17
    0.73093E+01,    0.16447E+01,   -0.18922E-17,    0.35155E-18,    0.11667E-17,   -0.84971E-18
    0.73551E+01,    0.16346E+01,    0.38920E-21,   -0.61518E-21,   -0.17453E-20,    0.14837E-20
    0.73473E+01,    0.16062E+01,    0.12496E-17,   -0.10555E-17,    0.12434E-17,    0.50557E-20
    0.73210E+01,    0.15995E+01,   -0.11241E-17,   -0.49375E-18,    0.46163E-18,    0.40030E-19
    0.73638E+01,    0.15860E+01,    0.11999E-17,   -0.17179E-18,    0.14239E-17,   -0.83114E-18
    0.73556E+01,    0.15581E+01,    0.36183E-18,    0.61725E-18,   -0.59702E-18,    0.17128E-17
    0.73289E+01,    0.15523E+01,   -0.14333E-18,   -0.44195E-18,   -0.43301E-18,    0.95351E-18
    0.73739E+01,    0.15379E+01,    0.92960E-18,    0.86996E-18,   -0.11724E-17,    0.17027E-17
    0.73018E+01,    0.16185E+01,   -0.13286E-17,    0.21563E-18,    0.82453E-18,   -0.75466E-18
    0.72733E+01,    0.16113E+01,   -0.30635E-18,    0.29895E-18,    0.60657E-18,   -0.39842E-18
    0.72542E+01,    0.16307E+01,    0.26274E-18,    0.33210E-18,   -0.80035E-19,   -0.43255E-18
    0.72661E+01,    0.15851E+01,   -0.24925E-18,    0.26038E-18,    0.21635E-18,    0.49509E-20
    0.73108E+01,    0.15736E+01,   -0.73153E-18,   -0.15715E-18,    0.39297E-18,    0.54519E-18
    0.72844E+01,    0.15664E+01,   -0.29539E-18,   -0.74258E-19,    0.25606E-18,    0.32635E-18
    0.72772E+01,    0.15383E+01,   -0.24814E-18,   -0.67717E-19,   -0.29462E-19,    0.14885E-18
    0.72516E+01,    0.15302E+01,   -0.67897E-19,   -0.13032E-19,    0.61896E-21,    0.93357E-19
    0.72971E+01,    0.15202E+01,   -0.32086E-19,   -0.14670E-18,   -0.24434E-18,    0.23054E-18
    0.72322E+01,    0.15510E+01,   -0.81999E-19,    0.49078E-19,    0.26739E-19,    0.13339E-19
    0.72465E+01,    0.14984E+01,   -0.57984E-19,   -0.27317E-19,   -0.28554E-19,    0.62984E-20
    0.72933E+01,    0.14920E+01,   -0.16089E-19,   -0.14152E-18,   -0.13253E-18,   -0.17454E-19
    0.73223E+01,    0.15270E+01,   -0.15479E-18,   -0.48235E-18,   -0.45083E-18,    0.28148E-18
    0.73434E+01,    0.15025E+01,    0.55825E-19,    0.33972E-19,   -0.77292E-18,   -0.24929E-18
    0.72614E+01,    0.16579E+01,    0.18583E-18,    0.37907E-18,   -0.70045E-18,   -0.99496E-18
    0.72403E+01,    0.16835E+01,    0.17673E-18,   -0.74673E-18,   -0.65101E-18,    0.12631E-18
    0.72468E+01,    0.17106E+01,    0.15690E-18,   -0.67684E-18,   -0.11160E-17,    0.90242E-18
    0.72136E+01,    0.16756E+01,    0.10585E-18,   -0.12439E-18,   -0.36176E-18,    0.15272E-18
    0.73683E+01,    0.15076E+01,    0.69061E-18,    0.23242E-18,   -0.99452E-18,   -0.32542E-18
    0.72263E+01,    0.16254E+01,    0.28666E-19,    0.73980E-19,   -0.71976E-19,   -0.27581E-18
    0.74056E+01,    0.15371E+01,   -0.48851E-20,   -0.62627E-21,   -0.30833E-20,    0.14180E-20
    0.74165E+01,    0.15081E+01,   -0.53859E-20,    0.14561E-21,   -0.76650E-21,   -0.20648E-20
    0.73905E+01,    0.14902E+01,   -0.18222E-17,    0.13890E-17,    0.68293E-18,   -0.11931E-17
    0.72395E+01,    0.15778E+01,   -0.85929E-19,    0.57023E-19,    0.14600E-18,   -0.27311E-19
    0.72187E+01,    0.15987E+01,    0.38098E-19,    0.87945E-19,    0.10898E-19,   -0.63366E-19
    0.71857E+01,    0.15878E+01,    0.65610E-21,    0.21871E-19,   -0.37716E-21,   -0.38379E-19
    0.72746E+01,    0.17134E+01,   -0.83832E-18,    0.41155E-17,   -0.19707E-17,    0.26307E-17
    0.72774E+01,    0.17416E+01,   -0.55375E-18,    0.30691E-17,   -0.65913E-18,   -0.45966E-17
    0.72552E+01,    0.17577E+01,   -0.22970E-17,   -0.36028E-17,    0.44615E-18,   -0.47223E-18
    0.72370E+01,    0.18002E+01,   -0.19862E-20,   -0.17638E-20,   -0.13451E-21,   -0.27514E-20
    0.72120E+01,    0.17832E+01,   -0.91305E-18,   -0.99850E-19,    0.74303E-19,   -0.12170E-17
    0.72139E+01,    0.17491E+01,   -0.73982E-18,   -0.16405E-18,    0.46986E-18,    0.42481E-18
    0.72364E+01,    0.17384E+01,   -0.88943E-18,   -0.55187E-18,    0.60650E-18,    0.67755E-18
    0.71920E+01,    0.16945E+01,   -0.22776E-18,   -0.18431E-18,   -0.90349E-19,    0.17602E-18
    0.72067E+01,    0.16447E+01,    0.86963E-19,   -0.10686E-18,   -0.13300E-18,   -0.44128E-19
    0.71783E+01,    0.16370E+01,    0.22118E-19,   -0.11479E-19,   -0.80193E-19,   -0.11489E-19
    0.71589E+01,    0.16564E+01,   -0.21241E-19,   -0.48986E-19,   -0.23079E-19,    0.34203E-19
    0.71649E+01,    0.16069E+01,    0.18639E-19,   -0.65107E-20,   -0.19784E-19,   -0.56748E-20
    0.71657E+01,    0.16830E+01,   -0.25060E-19,   -0.49971E-19,   -0.16370E-19,    0.11214E-18
    0.71450E+01,    0.17038E+01,   -0.85422E-19,    0.13401E-19,    0.52741E-19,    0.35612E-19
    0.71430E+01,    0.17356E+01,   -0.87852E-19,   -0.93314E-20,    0.11052E-18,   -0.36435E-19
    0.71191E+01,    0.16988E+01,   -0.20214E-19,   -0.44614E-20,    0.41186E-19,    0.17080E-19
    0.71243E+01,    0.16521E+01,   -0.33657E-20,   -0.92175E-20,   -0.10377E-19,    0.21698E-19
    0.70942E+01,    0.17172E+01,   -0.12596E-19,    0.12858E-19,    0.27713E-19,   -0.46555E-20
    0.71052E+01,    0.16737E+01,   -0.16791E-19,   -0.34831E-20,    0.18247E-19,    0.10002E-19
    0.70728E+01,    0.16764E+01,   -0.13795E-20,   -0.55782E-21,    0.94661E-20,    0.59433E-20
    0.70669E+01,    0.17045E+01,   -0.31856E-20,    0.16954E-20,    0.20421E-19,   -0.73972E-20
    0.72041E+01,    0.15450E+01,   -0.21069E-19,    0.10698E-19,    0.21883E-19,    0.39263E-20
    0.73402E+01,    0.14731E+01,    0.27810E-18,   -0.28949E-19,   -0.25262E-18,   -0.28505E-18
    0.71924E+01,    0.17292E+01,   -0.34525E-18,   -0.24990E-18,    0.29819E-18,    0.14374E-18
    0.72879E+01,    0.16646E+01,    0.62760E-18,    0.10762E-17,   -0.10122E-17,   -0.14377E-17
    0.72684E+01,    0.14784E+01,   -0.11956E-20,   -0.35351E-19,   -0.75276E-19,    0.82422E-20
    0.72186E+01,    0.14915E+01,   -0.15223E-19,   -0.38049E-20,   -0.10353E-19,    0.83218E-20
    0.70915E+01,    0.17438E+01,   -0.13688E-19,    0.94818E-20,    0.32648E-19,   -0.37070E-19
    0.53449E+01,    0.55406E+00,    0.34106E-21,    0.71024E-21,    0.24560E-20,    0.34145E-21
    0.53291E+01,    0.58118E+00,    0.56356E-21,    0.49291E-21,    0.21935E-20,    0.62501E-21
    0.45329E+01,   -0.20555E+01,    0.30791E-20,   -0.52311E-20,   -0.42475E-20,   -0.28337E-20
    0.62276E+01,    0.15394E+01,    0.24222E-20,    0.10750E-20,    0.16181E-20,   -0.21747E-21
    0.62474E+01,    0.15182E+01,    0.18080E-20,    0.18387E-20,    0.22466E-20,   -0.10402E-20
    0.63889E+01,    0.28435E+01,   -0.38600E-21,   -0.30822E-21,   -0.44475E-21,   -0.35808E-21
    0.47307E+01,   -0.35320E+01,    0.96106E-19,   -0.12241E-18,    0.94174E-19,   -0.35972E-19
    0.47178E+01,   -0.35049E+01,    0.96785E-19,   -0.12646E-18,    0.70903E-19,   -0.40013E-20
    0.47352E+01,   -0.34809E+01,    0.68414E-19,   -0.11125E-18,    0.43724E-19,   -0.13436E-19
    0.46894E+01,   -0.35023E+01,    0.12745E-18,   -0.11779E-18,    0.79328E-19,   -0.78360E-20
    0.47642E+01,   -0.34843E+01,    0.46083E-19,   -0.10959E-18,    0.40437E-19,   -0.11375E-19
    0.47809E+01,   -0.34607E+01,    0.22724E-19,   -0.99755E-19,    0.12886E-19,   -0.22195E-19
    0.48099E+01,   -0.34642E+01,    0.65341E-20,   -0.10160E-18,    0.13336E-19,   -0.19357E-19
    0.47690E+01,   -0.34347E+01,    0.24390E-19,   -0.94040E-19,    0.21741E-20,   -0.10868E-19
    0.47214E+01,   -0.34500E+01,    0.73748E-19,   -0.10696E-18,    0.14290E-19,    0.27796E-21
    0.46664E+01,   -0.35244E+01,    0.15932E-18,   -0.13006E-18,    0.97908E-19,    0.15574E-19
    0.48268E+01,   -0.34409E+01,   -0.36753E-20,   -0.87589E-19,   -0.16048E-20,   -0.21964E-19
    0.47384E+01,   -0.34274E+01,    0.49461E-19,   -0.98571E-19,   -0.15798E-21,   -0.12656E-19
    0.46784E+01,   -0.34766E+01,    0.13509E-18,   -0.11988E-18,    0.46402E-19,    0.95773E-20
    0.48221E+01,   -0.34905E+01,    0.45194E-20,   -0.10776E-18,    0.21644E-19,   -0.38664E-19
    0.48542E+01,   -0.34933E+01,   -0.27940E-19,   -0.11657E-18,    0.23380E-19,   -0.36080E-19
    0.47836E+01,   -0.34081E+01,    0.13766E-19,   -0.80692E-19,   -0.65511E-20,   -0.16573E-19
    0.61677E+01,    0.20211E+01,    0.20302E-21,    0.47940E-20,   -0.95260E-22,   -0.27807E-20
    0.61401E+01,    0.20115E+01,   -0.13284E-21,    0.40958E-20,   -0.20538E-21,   -0.27661E-20
    0.61898E+01,    0.20019E+01,   -0.13091E-20,    0.47465E-20,    0.13087E-20,   -0.27640E-20
    0.44929E+01,   -0.14271E+01,   -0.37032E-20,   -0.42149E-21,    0.45996E-20,    0.79146E-21
    0.50941E+01,   -0.32345E+01,   -0.13838E-19,    0.71630E-20,   -0.45285E-20,    0.14911E-20
    0.50743E+01,   -0.32102E+01,   -0.10613E-19,    0.62392E-20,   -0.66683E-20,    0.15454E-20
    0.50799E+01,   -0.31807E+01,   -0.95088E-20,    0.55000E-20,   -0.70143E-20,    0.19078E-20
    0.50560E+01,   -0.31552E+01,   -0.70116E-20,    0.52438E-20,   -0.76508E-20,    0.15130E-20
    0.50459E+01,   -0.32117E+01,   -0.12691E-19,    0.21795E-20,   -0.74818E-20,    0.27806E-21
    0.50218E+01,   -0.31929E+01,   -0.11177E-19,    0.17032E-20,   -0.78743E-20,    0.63704E-21
    0.50366E+01,   -0.32375E+01,   -0.14946E-19,    0.27605E-20,   -0.88805E-20,    0.74242E-21
    0.50047E+01,   -0.32346E+01,   -0.15764E-19,   -0.24596E-20,   -0.92612E-20,    0.56083E-21
    0.42712E+01,    0.11349E+01,   -0.11053E-20,   -0.24732E-20,   -0.24844E-20,   -0.21141E-20
    0.65621E+01,    0.14176E+01,   -0.92484E-21,   -0.17041E-20,   -0.10385E-21,    0.24289E-20
    0.65933E+01,    0.13972E+01,    0.35943E-21,   -0.10280E-20,   -0.14401E-20,    0.17669E-20
    0.50649E+01,    0.28810E+01,    0.36456E-18,   -0.49816E-19,    0.18341E-18,    0.43884E-18
    0.70259E+01,    0.21319E+01,    0.23894E-17,    0.88162E-18,    0.88173E-19,    0.19659E-17
    0.48089E+01,   -0.17161E+01,   -0.13590E-21,    0.37893E-21,   -0.21781E-20,    0.25143E-20
    0.51677E+01,    0.12438E+00,    0.22178E-20,   -0.10666E-20,    0.20880E-20,    0.16235E-20
    0.46511E+01,   -0.20701E+01,    0.92510E-21,   -0.44838E-20,   -0.20996E-21,   -0.21593E-20
    0.46580E+01,   -0.23266E+01,   -0.37385E-20,   -0.38432E-20,   -0.20759E-21,    0.15919E-20
    0.49694E+01,    0.12961E+01,    0.41976E-21,   -0.72692E-21,   -0.14925E-20,   -0.74361E-21
    0.47037E+01,    0.26368E+01,   -0.77215E-19,    0.45173E-19,   -0.12595E-20,    0.32290E-20
    0.69424E+01,   -0.16992E+01,   -0.49882E-20,   -0.30066E-21,   -0.25574E-20,   -0.31713E-20
    0.69727E+01,   -0.16823E+01,    0.17684E-20,    0.55892E-20,    0.85721E-21,   -0.89648E-21
    0.70008E+01,   -0.16980E+01,   -0.60224E-20,    0.10888E-19,    0.80366E-20,   -0.37938E-20
    0.69754E+01,   -0.16497E+01,    0.22234E-20,    0.56855E-20,   -0.45326E-20,   -0.54398E-20
    0.49568E+01,    0.86479E+00,   -0.53155E-21,    0.33143E-21,    0.49034E-22,   -0.15214E-20
    0.48581E+01,   -0.18885E+01,   -0.67633E-22,   -0.42560E-21,    0.34187E-21,    0.42116E-21
    0.67734E+01,    0.11288E+01,   -0.70642E-21,   -0.13027E-20,    0.21986E-20,    0.10022E-20
    0.67812E+01,    0.11568E+01,   -0.69338E-21,   -0.14449E-20,    0.25203E-20,    0.81087E-21
    0.68089E+01,    0.11639E+01,   -0.12483E-20,   -0.15748E-20,    0.26333E-20,    0.88645E-21
    0.68287E+01,    0.11431E+01,   -0.64320E-21,   -0.30165E-20,    0.20352E-20,    0.23832E-20
    0.68170E+01,    0.11916E+01,   -0.14545E-20,   -0.17827E-20,    0.23665E-20,    0.57500E-21
    0.52289E+01,   -0.33517E+01,   -0.25800E-19,    0.44750E-19,    0.16922E-19,   -0.90760E-20
    0.50591E+01,   -0.12133E+00,   -0.15118E-20,    0.35991E-21,   -0.20262E-20,   -0.98171E-21
    0.50554E+01,   -0.15154E+00,   -0.14284E-20,    0.39696E-21,   -0.17779E-20,   -0.88335E-21
    0.46498E+01,   -0.30437E+01,    0.28924E-20,   -0.28701E-19,   -0.15258E-19,   -0.79852E-20
    0.43290E+01,    0.16393E+01,    0.33310E-20,   -0.86891E-21,   -0.21584E-20,    0.69566E-20
    0.44352E+01,    0.16653E+01,   -0.37077E-21,   -0.19082E-20,   -0.94635E-21,    0.43399E-20
    0.44642E+01,    0.16570E+01,   -0.37839E-21,   -0.25373E-20,   -0.67849E-21,    0.36272E-20
    0.75872E+01,    0.75305E+00,   -0.21436E-18,   -0.23212E-17,   -0.56366E-18,    0.14666E-17
    0.75687E+01,    0.78209E+00,   -0.13471E-17,   -0.31209E-18,    0.10816E-17,   -0.79906E-18
    0.48125E+01,   -0.35892E+01,    0.56003E-19,   -0.13264E-18,    0.11107E-18,   -0.12838E-18
    0.48414E+01,   -0.35920E+01,    0.12550E-20,   -0.17218E-18,    0.11952E-18,   -0.12847E-18
    0.48532E+01,   -0.36180E+01,   -0.38537E-20,   -0.18234E-18,    0.15709E-18,   -0.21556E-18
    0.48579E+01,   -0.35688E+01,   -0.12838E-19,   -0.16009E-18,    0.82321E-19,   -0.12819E-18
    0.48361E+01,   -0.36452E+01,    0.13815E-19,   -0.17929E-18,    0.20888E-18,   -0.20603E-18
    0.48818E+01,   -0.36211E+01,   -0.11274E-18,   -0.21595E-18,    0.18009E-18,   -0.22916E-18
    0.48847E+01,   -0.35719E+01,   -0.93274E-19,   -0.18646E-18,    0.93104E-19,   -0.13275E-18
    0.48461E+01,   -0.35428E+01,   -0.10587E-19,   -0.14852E-18,    0.67848E-19,   -0.70885E-19
    0.48661E+01,   -0.35193E+01,   -0.31883E-19,   -0.12977E-18,    0.24104E-19,   -0.67409E-19
    0.49001E+01,   -0.35234E+01,   -0.87076E-19,   -0.12792E-18,    0.41227E-19,   -0.70543E-19
    0.48372E+01,    0.25096E+01,   -0.83275E-20,    0.78027E-21,   -0.23308E-20,    0.47510E-20
    0.62512E+01,    0.95869E+00,    0.10765E-21,   -0.34651E-22,    0.17946E-20,    0.57908E-21
    0.46550E+01,    0.12410E+00,    0.16793E-20,   -0.54303E-21,   -0.95326E-22,    0.39075E-21
    0.64481E+01,    0.10703E+01,   -0.19265E-20,   -0.99726E-21,    0.12936E-20,   -0.10131E-20
    0.64402E+01,    0.10420E+01,   -0.17748E-20,   -0.73946E-21,    0.15769E-20,   -0.24183E-21
    0.64123E+01,    0.10356E+01,   -0.16777E-20,   -0.14920E-20,    0.15364E-20,   -0.40309E-21
    0.64597E+01,    0.10209E+01,   -0.14163E-20,   -0.63337E-21,    0.11948E-20,   -0.36114E-21
    0.63688E+01,    0.10554E+01,   -0.15083E-20,   -0.16267E-20,    0.13458E-20,   -0.56819E-21
    0.63627E+01,    0.10270E+01,   -0.11574E-20,   -0.13007E-20,    0.19370E-20,    0.10684E-22
    0.63826E+01,    0.10061E+01,   -0.10965E-20,   -0.15525E-20,    0.18861E-20,    0.23111E-21
    0.63772E+01,    0.98076E+00,   -0.10883E-20,   -0.12452E-20,    0.18155E-20,    0.10479E-20
    0.64066E+01,    0.10102E+01,   -0.15747E-20,   -0.12028E-20,    0.17190E-20,    0.41819E-21
    0.64281E+01,    0.99041E+00,   -0.10456E-20,   -0.10707E-20,    0.11894E-20,    0.27903E-21
    0.64211E+01,    0.96493E+00,   -0.10423E-20,   -0.69905E-21,    0.11154E-20,    0.11887E-20
    0.64532E+01,    0.99476E+00,   -0.14038E-20,   -0.33833E-21,    0.10989E-20,    0.57463E-21
    0.64740E+01,    0.97457E+00,   -0.67432E-21,   -0.59513E-22,    0.34074E-21,    0.28756E-21
    0.64664E+01,    0.94828E+00,   -0.72635E-21,    0.21617E-21,    0.14153E-21,    0.10555E-20
