 X,Y,Htot_real_z,Htot_imag_z
    0.19629E+01,   -0.49517E+00,   -0.65616E+00,    0.47246E-01
    0.26503E+01,    0.25548E+00,   -0.22982E+00,    0.11419E+01
    0.23738E+01,    0.10176E-01,    0.10031E+01,    0.42612E-02
    0.36827E+01,    0.80142E+00,   -0.29496E+00,    0.40178E+00
    0.31782E+01,    0.59604E+00,   -0.10531E-01,   -0.10428E+01
    0.28985E+01,    0.43741E+00,   -0.11497E+01,   -0.14894E+00
    0.20273E+01,   -0.39285E+00,   -0.62709E+00,   -0.35989E+00
    0.27508E+01,    0.33717E+00,   -0.83299E+00,    0.79852E+00
    0.25486E+01,    0.17866E+00,    0.45595E+00,    0.10452E+01
    0.24491E+01,    0.89965E-01,    0.92386E+00,    0.53890E+00
    0.31336E+01,    0.57818E+00,   -0.24904E+00,   -0.10616E+01
    0.20941E+01,   -0.29697E+00,   -0.37020E+00,   -0.70575E+00
    0.18094E+01,   -0.73536E+00,    0.00000E+00,    0.00000E+00
    0.39698E+01,    0.88502E+00,   -0.72494E+00,    0.82954E-01
    0.24026E+01,    0.50994E-01,    0.10096E+01,    0.22146E+00
    0.39195E+01,    0.87615E+00,   -0.77241E+00,   -0.43928E-01
    0.40203E+01,    0.89864E+00,    0.00000E+00,    0.00000E+00
    0.19265E+01,   -0.52739E+00,   -0.60083E+00,    0.22246E+00
    0.30870E+01,    0.56016E+00,   -0.49949E+00,   -0.10037E+01
    0.38692E+01,    0.86728E+00,   -0.75462E+00,   -0.45047E-01
    0.26032E+01,    0.23653E+00,    0.93609E-01,    0.11573E+01
    0.46389E+01,    0.96238E+00,    0.00000E+00,    0.00000E+00
    0.28503E+01,    0.42085E+00,   -0.11260E+01,    0.18825E+00
    0.18968E+01,   -0.56635E+00,   -0.50800E+00,    0.35642E+00
    0.19901E+01,   -0.42300E+00,   -0.68112E+00,   -0.16703E+00
    0.38189E+01,    0.85841E+00,   -0.68286E+00,    0.86375E-01
    0.27038E+01,    0.32052E+00,   -0.57207E+00,    0.10067E+01
    0.25032E+01,    0.15794E+00,    0.70578E+00,    0.86461E+00
    0.30403E+01,    0.54292E+00,   -0.72980E+00,   -0.86676E+00
    0.20561E+01,   -0.32528E+00,   -0.52936E+00,   -0.56380E+00
    0.22683E+01,   -0.69064E-01,    0.70869E+00,   -0.63031E+00
    0.22960E+01,   -0.38122E-01,    0.83329E+00,   -0.48273E+00
    0.29965E+01,    0.52168E+00,   -0.91006E+00,   -0.68425E+00
    0.17170E+01,   -0.87799E+00,    0.00000E+00,    0.00000E+00
    0.17663E+01,   -0.77795E+00,    0.00000E+00,    0.00000E+00
    0.22310E+01,   -0.10237E+00,    0.51322E+00,   -0.78016E+00
    0.18621E+01,   -0.60193E+00,   -0.37841E+00,    0.46784E+00
    0.28037E+01,    0.40343E+00,   -0.10194E+01,    0.49821E+00
    0.21846E+01,   -0.14895E+00,    0.22758E+00,   -0.87971E+00
    0.19527E+01,   -0.45318E+00,   -0.68077E+00,    0.29418E-01
    0.18282E+01,   -0.65363E+00,   -0.20696E+00,    0.53435E+00
    0.33651E+01,    0.71691E+00,    0.48739E+00,   -0.34392E+00
    0.34568E+01,    0.75529E+00,    0.43224E+00,    0.43548E-01
    0.34103E+01,    0.73743E+00,    0.48375E+00,   -0.14508E+00
    0.21507E+01,   -0.18564E+00,    0.85933E-02,   -0.88397E+00
    0.26594E+01,    0.30449E+00,   -0.28803E+00,    0.11263E+01
    0.25556E+01,    0.22154E+00,    0.40512E+00,    0.10762E+01
    0.20192E+01,   -0.35342E+00,   -0.63943E+00,   -0.39105E+00
    0.29499E+01,    0.50524E+00,   -0.10441E+01,   -0.42519E+00
    0.21187E+01,   -0.22318E+00,   -0.19172E+00,   -0.83276E+00
    0.37179E+01,    0.84701E+00,   -0.40735E+00,    0.34617E+00
    0.35027E+01,    0.77499E+00,    0.32870E+00,    0.20010E+00
    0.35491E+01,    0.79332E+00,    0.19036E+00,    0.31813E+00
    0.13972E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.24568E+01,    0.13935E+00,    0.89683E+00,    0.61652E+00
    0.35954E+01,    0.81189E+00,    0.27604E-01,    0.38720E+00
    0.27600E+01,    0.38496E+00,   -0.85124E+00,    0.75390E+00
    0.33183E+01,    0.70395E+00,    0.41205E+00,   -0.53764E+00
    0.32726E+01,    0.68426E+00,    0.29916E+00,   -0.71226E+00
    0.36453E+01,    0.83070E+00,   -0.15405E+00,    0.40795E+00
    0.32297E+01,    0.66497E+00,    0.15070E+00,   -0.84377E+00
    0.20838E+01,   -0.25483E+00,   -0.37933E+00,   -0.73622E+00
    0.43253E+01,    0.97309E+00,    0.00000E+00,    0.00000E+00
    0.31840E+01,    0.64485E+00,   -0.45472E-01,   -0.93334E+00
    0.29037E+01,    0.48691E+00,   -0.11080E+01,   -0.13391E+00
    0.17948E+01,   -0.68749E+00,    0.00000E+00,    0.00000E+00
    0.19157E+01,   -0.48439E+00,   -0.62877E+00,    0.21376E+00
    0.14404E+01,   -0.16694E+01,    0.00000E+00,    0.00000E+00
    0.31407E+01,    0.62782E+00,   -0.25413E+00,   -0.95554E+00
    0.19823E+01,   -0.38155E+00,   -0.69929E+00,   -0.19854E+00
    0.23058E+01,    0.96697E-02,    0.90554E+00,   -0.40589E+00
    0.26127E+01,    0.28828E+00,    0.27790E-01,    0.11632E+01
    0.20477E+01,   -0.28763E+00,   -0.53910E+00,   -0.59130E+00
    0.28587E+01,    0.46727E+00,   -0.10973E+01,    0.16238E+00
    0.38489E+01,    0.90008E+00,   -0.65074E+00,    0.13497E+00
    0.30948E+01,    0.60949E+00,   -0.47935E+00,   -0.91251E+00
    0.27126E+01,    0.36927E+00,   -0.60395E+00,    0.97233E+00
    0.25077E+01,    0.20731E+00,    0.67582E+00,    0.90484E+00
    0.18814E+01,   -0.51989E+00,   -0.53092E+00,    0.36718E+00
    0.17591E+01,   -0.73024E+00,    0.00000E+00,    0.00000E+00
    0.24103E+01,    0.12137E+00,    0.10083E+01,    0.32273E+00
    0.23392E+01,    0.56678E-01,    0.99752E+00,   -0.17734E+00
    0.30482E+01,    0.59137E+00,   -0.69213E+00,   -0.79619E+00
    0.19436E+01,   -0.41020E+00,   -0.70624E+00,    0.77712E-02
    0.30036E+01,    0.57101E+00,   -0.86521E+00,   -0.62868E+00
    0.22569E+01,   -0.20652E-01,    0.71089E+00,   -0.66516E+00
    0.41762E+01,    0.97682E+00,    0.00000E+00,    0.00000E+00
    0.18480E+01,   -0.55676E+00,   -0.39993E+00,    0.48291E+00
    0.20111E+01,   -0.31398E+00,   -0.65248E+00,   -0.41952E+00
    0.28113E+01,    0.45166E+00,   -0.10007E+01,    0.46971E+00
    0.25662E+01,    0.27008E+00,    0.33441E+00,    0.11071E+01
    0.37723E+01,    0.89558E+00,   -0.50491E+00,    0.28577E+00
    0.18159E+01,   -0.60529E+00,   -0.23377E+00,    0.55207E+00
    0.22208E+01,   -0.53533E-01,    0.51694E+00,   -0.80910E+00
    0.26670E+01,    0.35377E+00,   -0.32355E+00,    0.11073E+01
    0.24638E+01,    0.18862E+00,    0.86931E+00,    0.68040E+00
    0.29575E+01,    0.55199E+00,   -0.99442E+00,   -0.39794E+00
    0.39334E+01,    0.93971E+00,   -0.58965E+00,    0.23573E+00
    0.19100E+01,   -0.44647E+00,   -0.65631E+00,    0.19247E+00
    0.35582E+01,    0.83420E+00,    0.12120E+00,    0.31386E+00
    0.40685E+01,    0.96769E+00,    0.00000E+00,    0.00000E+00
    0.21837E+01,   -0.86470E-01,    0.29287E+00,   -0.89823E+00
    0.33728E+01,    0.76595E+00,    0.38649E+00,   -0.27421E+00
    0.33269E+01,    0.74688E+00,    0.34089E+00,   -0.45301E+00
    0.16224E+01,   -0.97001E+00,    0.00000E+00,    0.00000E+00
    0.34177E+01,    0.78617E+00,    0.37971E+00,   -0.98456E-01
    0.34641E+01,    0.80471E+00,    0.33041E+00,    0.66985E-01
    0.27685E+01,    0.43726E+00,   -0.84788E+00,    0.71689E+00
    0.19742E+01,   -0.34211E+00,   -0.71754E+00,   -0.22299E+00
    0.23625E+01,    0.10618E+00,    0.10335E+01,    0.40975E-02
    0.21473E+01,   -0.12072E+00,    0.60883E-01,   -0.92503E+00
    0.35098E+01,    0.82414E+00,    0.23920E+00,    0.20388E+00
    0.45150E+01,    0.10220E+01,    0.00000E+00,    0.00000E+00
    0.20408E+01,   -0.24915E+00,   -0.54459E+00,   -0.62214E+00
    0.17803E+01,   -0.63962E+00,    0.00000E+00,    0.00000E+00
    0.29104E+01,    0.53547E+00,   -0.10585E+01,   -0.11864E+00
    0.26207E+01,    0.33525E+00,   -0.18543E-01,    0.11591E+01
    0.32792E+01,    0.73363E+00,    0.22681E+00,   -0.60959E+00
    0.39940E+01,    0.96427E+00,    0.00000E+00,    0.00000E+00
    0.38761E+01,    0.93885E+00,   -0.57378E+00,    0.24201E+00
    0.31930E+01,    0.69396E+00,   -0.63915E-01,   -0.81768E+00
    0.32334E+01,    0.71410E+00,    0.85903E-01,   -0.73692E+00
    0.25196E+01,    0.25581E+00,    0.60975E+00,    0.96373E+00
    0.35996E+01,    0.86116E+00,   -0.60090E-02,    0.36768E+00
    0.21100E+01,   -0.15285E+00,   -0.16870E+00,   -0.88952E+00
    0.24182E+01,    0.17068E+00,    0.99775E+00,    0.40050E+00
    0.20686E+01,   -0.20169E+00,   -0.40671E+00,   -0.76526E+00
    0.27225E+01,    0.41793E+00,   -0.62761E+00,    0.93220E+00
    0.36455E+01,    0.88073E+00,   -0.14037E+00,    0.39606E+00
    0.31461E+01,    0.67739E+00,   -0.26747E+00,   -0.84139E+00
    0.18700E+01,   -0.47186E+00,   -0.56144E+00,    0.36513E+00
    0.28672E+01,    0.51971E+00,   -0.10518E+01,    0.15182E+00
    0.31007E+01,    0.65684E+00,   -0.46748E+00,   -0.81220E+00
    0.19359E+01,   -0.37055E+00,   -0.72862E+00,   -0.12754E-01
    0.20043E+01,   -0.27550E+00,   -0.66330E+00,   -0.44860E+00
    0.36929E+01,    0.90282E+00,   -0.26463E+00,    0.38974E+00
    0.17379E+01,   -0.67864E+00,    0.00000E+00,    0.00000E+00
    0.25736E+01,    0.31924E+00,    0.29029E+00,    0.11189E+01
    0.28213E+01,    0.50029E+00,   -0.97669E+00,    0.43380E+00
    0.38194E+01,    0.94211E+00,   -0.49392E+00,    0.29935E+00
    0.16872E+01,   -0.77176E+00,    0.00000E+00,    0.00000E+00
    0.24731E+01,    0.23756E+00,    0.82991E+00,    0.74555E+00
    0.30535E+01,    0.64103E+00,   -0.66391E+00,   -0.70166E+00
    0.23202E+01,    0.96720E-01,    0.98068E+00,   -0.27083E+00
    0.26762E+01,    0.40305E+00,   -0.35637E+00,    0.10799E+01
    0.22871E+01,    0.67136E-01,    0.88489E+00,   -0.48037E+00
    0.30079E+01,    0.62059E+00,   -0.82520E+00,   -0.54669E+00
    0.22467E+01,    0.28276E-01,    0.70967E+00,   -0.69639E+00
    0.17960E+01,   -0.56349E+00,   -0.22295E+00,    0.58116E+00
    0.19677E+01,   -0.30185E+00,   -0.73369E+00,   -0.25274E+00
    0.23711E+01,    0.15401E+00,    0.10449E+01,    0.86212E-01
    0.20337E+01,   -0.21227E+00,   -0.55166E+00,   -0.64527E+00
    0.18972E+01,   -0.39869E+00,   -0.68297E+00,    0.18945E+00
    0.22094E+01,   -0.49429E-02,    0.50670E+00,   -0.84287E+00
    0.18331E+01,   -0.49449E+00,   -0.43709E+00,    0.49229E+00
    0.29652E+01,    0.60423E+00,   -0.93535E+00,   -0.34959E+00
    0.25277E+01,    0.30004E+00,    0.56390E+00,    0.99467E+00
    0.21733E+01,   -0.39320E-01,    0.28343E+00,   -0.92832E+00
    0.27750E+01,    0.48554E+00,   -0.82505E+00,    0.69481E+00
    0.17679E+01,   -0.59340E+00,    0.00000E+00,    0.00000E+00
    0.14593E+01,   -0.13048E+01,    0.00000E+00,    0.00000E+00
    0.33381E+01,    0.79550E+00,    0.27350E+00,   -0.35736E+00
    0.26299E+01,    0.38435E+00,   -0.62160E-01,    0.11457E+01
    0.39426E+01,    0.98771E+00,   -0.43457E+00,    0.36629E+00
    0.29195E+01,    0.58432E+00,   -0.10014E+01,   -0.10682E+00
    0.21358E+01,   -0.72253E-01,    0.44525E-01,   -0.95390E+00
    0.24265E+01,    0.22161E+00,    0.97944E+00,    0.47160E+00
    0.37730E+01,    0.95075E+00,   -0.38328E+00,    0.36351E+00
    0.18668E+01,   -0.42262E+00,   -0.60866E+00,    0.33433E+00
    0.32905E+01,    0.78048E+00,    0.18211E+00,   -0.50329E+00
    0.32466E+01,    0.76064E+00,    0.69195E-01,   -0.62224E+00
    0.19974E+01,   -0.23702E+00,   -0.67464E+00,   -0.47438E+00
    0.35370E+01,    0.88050E+00,    0.14068E+00,    0.25933E+00
    0.19282E+01,   -0.32887E+00,   -0.75244E+00,   -0.34201E-01
    0.21000E+01,   -0.10692E+00,   -0.18071E+00,   -0.91555E+00
    0.32015E+01,    0.74319E+00,   -0.82652E-01,   -0.70133E+00
    0.38984E+01,    0.98628E+00,   -0.43946E+00,    0.35948E+00
    0.27286E+01,    0.46722E+00,   -0.61539E+00,    0.90703E+00
    0.17325E+01,   -0.63308E+00,    0.00000E+00,    0.00000E+00
    0.33837E+01,    0.82555E+00,    0.29198E+00,   -0.18932E+00
    0.37255E+01,    0.94480E+00,   -0.28699E+00,    0.39357E+00
    0.23238E+01,    0.13781E+00,    0.10029E+01,   -0.22867E+00
    0.31547E+01,    0.72571E+00,   -0.26239E+00,   -0.73049E+00
    0.28734E+01,    0.56858E+00,   -0.99773E+00,    0.16396E+00
    0.34792E+01,    0.86710E+00,    0.23396E+00,    0.11692E+00
    0.25829E+01,    0.36759E+00,    0.24087E+00,    0.11236E+01
    0.31098E+01,    0.70593E+00,   -0.44049E+00,   -0.71027E+00
    0.20621E+01,   -0.13898E+00,   -0.39236E+00,   -0.81522E+00
    0.40150E+01,    0.10196E+01,    0.00000E+00,    0.00000E+00
    0.24804E+01,    0.28684E+00,    0.79628E+00,    0.78833E+00
    0.17924E+01,   -0.51483E+00,   -0.27782E+00,    0.58853E+00
    0.26833E+01,    0.44677E+00,   -0.36807E+00,    0.10535E+01
    0.38486E+01,    0.98475E+00,   -0.41019E+00,    0.36897E+00
    0.34302E+01,    0.85380E+00,    0.27363E+00,   -0.29277E-01
    0.19609E+01,   -0.26337E+00,   -0.74960E+00,   -0.27589E+00
    0.46389E+01,    0.10817E+01,    0.00000E+00,    0.00000E+00
    0.20280E+01,   -0.17461E+00,   -0.55706E+00,   -0.67352E+00
    0.23801E+01,    0.20300E+00,    0.10461E+01,    0.16601E+00
    0.28272E+01,    0.54958E+00,   -0.92859E+00,    0.43011E+00
    0.18895E+01,   -0.35751E+00,   -0.70957E+00,    0.17675E+00
    0.30628E+01,    0.68905E+00,   -0.61893E+00,   -0.61919E+00
    0.30180E+01,    0.66940E+00,   -0.76595E+00,   -0.48598E+00
    0.16056E+01,   -0.83989E+00,    0.00000E+00,    0.00000E+00
    0.25373E+01,    0.34889E+00,    0.51317E+00,    0.10186E+01
    0.27821E+01,    0.52899E+00,   -0.79919E+00,    0.67046E+00
    0.35906E+01,    0.92342E+00,    0.25654E-01,    0.34420E+00
    0.19306E+01,   -0.28575E+00,   -0.77083E+00,   -0.10166E+00
    0.37988E+01,    0.98620E+00,   -0.33991E+00,    0.39441E+00
    0.22774E+01,    0.12045E+00,    0.87862E+00,   -0.51212E+00
    0.17555E+01,   -0.54718E+00,    0.00000E+00,    0.00000E+00
    0.12878E+01,   -0.21293E+01,    0.00000E+00,    0.00000E+00
    0.24343E+01,    0.26799E+00,    0.95691E+00,    0.52852E+00
    0.19917E+01,   -0.19936E+00,   -0.68387E+00,   -0.50064E+00
    0.18248E+01,   -0.43362E+00,   -0.49163E+00,    0.48673E+00
    0.21992E+01,    0.43644E-01,    0.49243E+00,   -0.87269E+00
    0.40989E+01,    0.10525E+01,    0.00000E+00,    0.00000E+00
    0.26367E+01,    0.43361E+00,   -0.78989E-01,    0.11257E+01
    0.29709E+01,    0.65317E+00,   -0.87776E+00,   -0.28670E+00
    0.21631E+01,    0.95925E-02,    0.26836E+00,   -0.95496E+00
    0.18508E+01,   -0.38615E+00,   -0.61583E+00,    0.36487E+00
    0.39640E+01,    0.10313E+01,    0.00000E+00,    0.00000E+00
    0.23336E+01,    0.18680E+00,    0.10271E+01,   -0.14661E+00
    0.12772E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.29249E+01,    0.63369E+00,   -0.93769E+00,   -0.63051E-01
    0.36646E+01,    0.95942E+00,   -0.11732E+00,    0.40395E+00
    0.22330E+01,    0.91016E-01,    0.68978E+00,   -0.74097E+00
    0.21259E+01,   -0.23792E-01,    0.29368E-01,   -0.97830E+00
    0.37489E+01,    0.98505E+00,   -0.25372E+00,    0.41248E+00
    0.27356E+01,    0.51614E+00,   -0.59606E+00,    0.87843E+00
    0.24905E+01,    0.33203E+00,    0.75097E+00,    0.83273E+00
    0.25910E+01,    0.41398E+00,    0.20546E+00,    0.11168E+01
    0.39199E+01,    0.10307E+01,   -0.29952E+00,    0.43022E+00
    0.20901E+01,   -0.58003E-01,   -0.19663E+00,   -0.93985E+00
    0.19555E+01,   -0.22411E+00,   -0.76401E+00,   -0.30354E+00
    0.28799E+01,    0.61274E+00,   -0.94216E+00,    0.17457E+00
    0.32507E+01,    0.81002E+00,    0.24015E-01,   -0.51922E+00
    0.32084E+01,    0.79230E+00,   -0.10111E+00,   -0.58840E+00
    0.12810E+01,   -0.19612E+01,    0.00000E+00,    0.00000E+00
    0.17818E+01,   -0.47000E+00,   -0.30108E+00,    0.60644E+00
    0.17137E+01,   -0.58317E+00,    0.00000E+00,    0.00000E+00
    0.23871E+01,    0.25232E+00,    0.10403E+01,    0.22450E+00
    0.32996E+01,    0.83688E+00,    0.12925E+00,   -0.39371E+00
    0.16625E+01,   -0.67060E+00,    0.00000E+00,    0.00000E+00
    0.26905E+01,    0.49587E+00,   -0.36434E+00,    0.10229E+01
    0.20529E+01,   -0.91265E-01,   -0.40903E+00,   -0.84068E+00
    0.31606E+01,    0.77530E+00,   -0.26403E+00,   -0.61520E+00
    0.34915E+01,    0.91555E+00,    0.18866E+00,    0.15060E+00
    0.37109E+01,    0.98733E+00,   -0.17099E+00,    0.41706E+00
    0.35335E+01,    0.93187E+00,    0.13404E+00,    0.24300E+00
    0.20197E+01,   -0.12676E+00,   -0.56698E+00,   -0.69664E+00
    0.33480E+01,    0.86241E+00,    0.19584E+00,   -0.25254E+00
    0.31148E+01,    0.75545E+00,   -0.42594E+00,   -0.59719E+00
    0.34435E+01,    0.90199E+00,    0.22306E+00,    0.26491E-01
    0.28336E+01,    0.59870E+00,   -0.87175E+00,    0.42918E+00
    0.22870E+01,    0.16910E+00,    0.92423E+00,   -0.44116E+00
    0.19860E+01,   -0.16170E+00,   -0.69342E+00,   -0.52339E+00
    0.12810E+01,   -0.18418E+01,    0.00000E+00,    0.00000E+00
    0.30689E+01,    0.73861E+00,   -0.58143E+00,   -0.51888E+00
    0.25436E+01,    0.39829E+00,    0.48563E+00,    0.10197E+01
    0.42201E+01,    0.10989E+01,    0.00000E+00,    0.00000E+00
    0.19153E+01,   -0.24966E+00,   -0.79404E+00,   -0.73969E-01
    0.24436E+01,    0.31732E+00,    0.92634E+00,    0.58315E+00
    0.26449E+01,    0.47632E+00,   -0.99701E-01,    0.11016E+01
    0.33952E+01,    0.88943E+00,    0.22039E+00,   -0.10792E+00
    0.17450E+01,   -0.50235E+00,    0.00000E+00,    0.00000E+00
    0.38227E+01,    0.10275E+01,   -0.25324E+00,    0.43382E+00
    0.27885E+01,    0.57812E+00,   -0.75307E+00,    0.65397E+00
    0.38733E+01,    0.10406E+01,   -0.25455E+00,    0.44318E+00
    0.39909E+01,    0.10662E+01,    0.00000E+00,    0.00000E+00
    0.30230E+01,    0.71888E+00,   -0.71635E+00,   -0.39627E+00
    0.23411E+01,    0.23308E+00,    0.10381E+01,   -0.84124E-01
    0.18443E+01,   -0.33704E+00,   -0.65538E+00,    0.34987E+00
    0.18808E+01,   -0.28498E+00,   -0.76084E+00,    0.13593E+00
    0.29774E+01,    0.69849E+00,   -0.81790E+00,   -0.23073E+00
    0.19498E+01,   -0.18645E+00,   -0.77862E+00,   -0.32478E+00
    0.27434E+01,    0.55774E+00,   -0.57956E+00,    0.84718E+00
    0.14593E+01,   -0.10662E+01,    0.00000E+00,    0.00000E+00
    0.39469E+01,    0.10655E+01,    0.00000E+00,    0.00000E+00
    0.21879E+01,    0.92325E-01,    0.46094E+00,   -0.90130E+00
    0.17097E+01,   -0.53946E+00,    0.00000E+00,    0.00000E+00
    0.36042E+01,    0.97789E+00,    0.35243E-01,    0.34843E+00
    0.24986E+01,    0.38115E+00,    0.71498E+00,    0.85466E+00
    0.21514E+01,    0.58133E-01,    0.23580E+00,   -0.97985E+00
    0.37733E+01,    0.10286E+01,   -0.18557E+00,    0.43763E+00
    0.12810E+01,   -0.17225E+01,    0.00000E+00,    0.00000E+00
    0.17723E+01,   -0.42705E+00,   -0.32360E+00,    0.62156E+00
    0.29308E+01,    0.68291E+00,   -0.86766E+00,   -0.17151E-01
    0.22398E+01,    0.15315E+00,    0.74533E+00,   -0.69479E+00
    0.45150E+01,    0.11414E+01,    0.00000E+00,    0.00000E+00
    0.23966E+01,    0.30053E+00,    0.10258E+01,    0.29065E+00
    0.25968E+01,    0.46358E+00,    0.19468E+00,    0.10960E+01
    0.21143E+01,    0.24810E-01,   -0.24922E-02,   -0.99675E+00
    0.39029E+01,    0.10648E+01,   -0.18767E+00,    0.45703E+00
    0.18026E+01,   -0.37519E+00,   -0.49707E+00,    0.52693E+00
    0.28859E+01,    0.66198E+00,   -0.87162E+00,    0.19878E+00
    0.20781E+01,   -0.96203E-02,   -0.23044E+00,   -0.95343E+00
    0.37324E+01,    0.10267E+01,   -0.12520E+00,    0.43229E+00
    0.32593E+01,    0.85904E+00,    0.45009E-02,   -0.41742E+00
    0.22946E+01,    0.21782E+00,    0.95235E+00,   -0.38254E+00
    0.19098E+01,   -0.21176E+00,   -0.81264E+00,   -0.93099E-01
    0.26953E+01,    0.54549E+00,   -0.33450E+00,    0.99426E+00
    0.32128E+01,    0.84110E+00,   -0.11743E+00,   -0.48295E+00
    0.35533E+01,    0.97608E+00,    0.11711E+00,    0.27264E+00
    0.28408E+01,    0.64127E+00,   -0.81971E+00,    0.42204E+00
    0.31675E+01,    0.82061E+00,   -0.25387E+00,   -0.51498E+00
    0.24523E+01,    0.36289E+00,    0.89545E+00,    0.62285E+00
    0.36829E+01,    0.10207E+01,   -0.51756E-01,    0.41203E+00
    0.25536E+01,    0.44698E+00,    0.44368E+00,    0.10206E+01
    0.35049E+01,    0.96360E+00,    0.16783E+00,    0.18058E+00
    0.17344E+01,   -0.45752E+00,    0.00000E+00,    0.00000E+00
    0.31239E+01,    0.80454E+00,   -0.39161E+00,   -0.49607E+00
    0.23512E+01,    0.28188E+00,    0.10420E+01,   -0.10556E-01
    0.39714E+01,    0.10954E+01,    0.00000E+00,    0.00000E+00
    0.34555E+01,    0.95012E+00,    0.19541E+00,    0.69104E-01
    0.21953E+01,    0.13450E+00,    0.52200E+00,   -0.87626E+00
    0.15705E+01,   -0.74673E+00,    0.00000E+00,    0.00000E+00
    0.26507E+01,    0.52589E+00,   -0.89648E-01,    0.10695E+01
    0.40333E+01,    0.11087E+01,    0.00000E+00,    0.00000E+00
    0.20314E+01,   -0.41031E-01,   -0.48466E+00,   -0.82263E+00
    0.30769E+01,    0.78768E+00,   -0.53329E+00,   -0.42686E+00
    0.34087E+01,    0.93744E+00,    0.19274E+00,   -0.44918E-01
    0.33109E+01,    0.89951E+00,    0.96313E-01,   -0.28499E+00
    0.27931E+01,    0.62780E+00,   -0.68867E+00,    0.64770E+00
    0.36327E+01,    0.10167E+01,    0.31334E-01,    0.37257E+00
    0.18697E+01,   -0.23691E+00,   -0.78448E+00,    0.13751E+00
    0.22502E+01,    0.20189E+00,    0.80025E+00,   -0.63346E+00
    0.19435E+01,   -0.13831E+00,   -0.79635E+00,   -0.35277E+00
    0.30302E+01,    0.77016E+00,   -0.65475E+00,   -0.31169E+00
    0.33603E+01,    0.92523E+00,    0.15681E+00,   -0.16143E+00
    0.25068E+01,    0.43019E+00,    0.68094E+00,    0.86469E+00
    0.12671E+01,   -0.16151E+01,    0.00000E+00,    0.00000E+00
    0.39298E+01,    0.10996E+01,    0.00000E+00,    0.00000E+00
    0.17634E+01,   -0.38354E+00,   -0.34621E+00,    0.63390E+00
    0.27481E+01,    0.60740E+00,   -0.52700E+00,    0.82570E+00
    0.24053E+01,    0.34932E+00,    0.10061E+01,    0.34071E+00
    0.26094E+01,    0.51120E+00,    0.15001E+00,    0.10758E+01
    0.37989E+01,    0.10713E+01,   -0.99843E-01,    0.45212E+00
    0.19767E+01,   -0.87755E-01,   -0.71268E+00,   -0.56964E+00
    0.16931E+01,   -0.49091E+00,    0.00000E+00,    0.00000E+00
    0.29839E+01,    0.75222E+00,   -0.74318E+00,   -0.15717E+00
    0.16414E+01,   -0.57369E+00,    0.00000E+00,    0.00000E+00
    0.18331E+01,   -0.27071E+00,   -0.69679E+00,    0.34101E+00
    0.23043E+01,    0.26664E+00,    0.97575E+00,   -0.31436E+00
    0.38841E+01,    0.10969E+01,   -0.83622E-01,    0.46442E+00
    0.21514E+01,    0.11716E+00,    0.26679E+00,   -0.98434E+00
    0.29350E+01,    0.73333E+00,   -0.79057E+00,    0.40339E-01
    0.27077E+01,    0.59224E+00,   -0.34114E+00,    0.94729E+00
    0.19066E+01,   -0.16252E+00,   -0.83426E+00,   -0.13456E+00
    0.12810E+01,   -0.14838E+01,    0.00000E+00,    0.00000E+00
    0.17942E+01,   -0.31298E+00,   -0.54553E+00,    0.52349E+00
    0.24605E+01,    0.41191E+00,    0.86436E+00,    0.64750E+00
    0.38366E+01,    0.10932E+01,   -0.69141E-01,    0.46347E+00
    0.28901E+01,    0.71169E+00,   -0.79178E+00,    0.23523E+00
    0.35720E+01,    0.10196E+01,    0.12304E+00,    0.29101E+00
    0.28519E+01,    0.68992E+00,   -0.75913E+00,    0.40299E+00
    0.37500E+01,    0.10728E+01,   -0.39180E-01,    0.43829E+00
    0.17254E+01,   -0.41401E+00,    0.00000E+00,    0.00000E+00
    0.20663E+01,    0.38975E-01,   -0.26799E+00,   -0.95962E+00
    0.25626E+01,    0.49580E+00,    0.41313E+00,    0.10075E+01
    0.23593E+01,    0.33103E+00,    0.10367E+01,    0.42242E-01
    0.22027E+01,    0.18654E+00,    0.57609E+00,   -0.84370E+00
    0.31778E+01,    0.86931E+00,   -0.22717E+00,   -0.41714E+00
    0.26629E+01,    0.57399E+00,   -0.11037E+00,    0.10282E+01
    0.37030E+01,    0.10663E+01,    0.92016E-02,    0.41513E+00
    0.21014E+01,    0.86032E-01,   -0.43282E-01,   -0.10138E+01
    0.35168E+01,    0.10121E+01,    0.17088E+00,    0.19696E+00
    0.31307E+01,    0.85320E+00,   -0.35944E+00,   -0.39838E+00
    0.32219E+01,    0.89575E+00,   -0.10984E+00,   -0.37660E+00
    0.16905E+01,   -0.44878E+00,    0.00000E+00,    0.00000E+00
    0.22577E+01,    0.25121E+00,    0.83269E+00,   -0.58563E+00
    0.46389E+01,    0.12010E+01,    0.00000E+00,    0.00000E+00
    0.28043E+01,    0.67487E+00,   -0.64575E+00,    0.61270E+00
    0.18668E+01,   -0.18764E+00,   -0.81561E+00,    0.10146E+00
    0.34689E+01,    0.99825E+00,    0.18822E+00,    0.10313E+00
    0.24143E+01,    0.39364E+00,    0.98277E+00,    0.38309E+00
